amp,ang,chi_squares,col,colCI,err,frame,goodfit,molid,offset,roinum,row,rowCI,states,sum,widthc,widthr
1792.6954,0.0,7614831.0,142.20163,"(0.6894823, 0.)",0.16416276,130.0,0,56.0,3.4009519,3,122.58888,"(0.6894823, 0.)",0,3027.3057,0.4321097,0.4321097
2409.7393,0.0,8689167.0,58.037933,"(0.26730067, 0.)",0.24571347,138.0,0,57.0,12.68373,1,47.293438,"(0.26730067, 0.)",0,5612.4263,0.33176172,0.33176172
1910.2804,0.0,8359033.0,104.39083,"(0.15571347, 0.)",0.121061206,140.0,0,58.0,28.828068,2,122.98656,"(0.15571347, 0.)",0,9735.259,0.33837435,0.33837435
225.3225,0.0,6617598.5,100.10579,"(6.2242284, 0.)",0.07466918,146.0,0,59.0,-9.013075,2,126.23978,"(6.2242284, 0.)",0,3150.994,2.0163784,2.0163784
2406.6743,0.0,5584170.0,158.63528,"(0.2939737, 0.)",0.15528977,147.0,0,60.0,10.165647,3,116.32084,"(0.2939737, 0.)",0,4492.227,0.35310566,0.35310566
135.08374,0.0,7903860.5,138.58713,"(81.35059, 0.)",0.02948618,148.0,0,61.0,-14.9591055,3,123.159256,"(81.35059, 0.)",0,329.82385,2.3420892,2.3420892
218.30113,0.0,7374910.0,163.99168,"(7.6389303, 0.)",0.049300075,150.0,0,62.0,-6.5575633,3,108.95037,"(7.6389303, 0.)",0,2117.8015,1.7105843,1.7105843
2312.0024,0.0,6646573.0,79.515045,"(0.30101037, 0.)",0.17539507,155.0,0,63.0,11.03507,1,46.133083,"(0.30101037, 0.)",0,4982.3,0.36268345,0.36268345
482.8546,0.0,6617600.5,108.515015,"(1.5860391, 0.)",0.08599299,164.0,1,64.0,4.3384895,2,134.27217,"(1.5860391, 0.)",0,3932.2983,0.93939364,0.93939364
3486.0454,0.0,6471868.5,94.352715,"(0.20482564, 0.)",0.13221824,167.0,0,65.0,14.554363,2,147.65938,"(0.20482564, 0.)",0,5572.5747,0.30499732,0.30499732
256.01346,0.0,11435859.0,136.17984,"(3.4961724, 0.)",0.047610164,170.0,0,66.0,3.4911218,3,117.36764,"(3.4961724, 0.)",0,6199.782,1.7961335,1.7961335
214.77611,0.0,8298361.0,35.659565,"(3.7139065, 0.)",0.057388306,171.0,0,67.0,1.2502513,1,72.04203,"(3.7139065, 0.)",0,5880.2573,2.0087926,2.0087926
152.10326,0.0,8153978.5,63.7303,"(7.589687, 0.)",0.050123394,173.0,0,68.0,-13.885492,1,40.948032,"(7.589687, 0.)",0,5817.5024,3.2307317,3.2307317
880.0159,0.0,5974955.0,43.80925,"(0.70507914, 0.)",0.17730963,174.0,1,69.0,9.762536,1,69.784485,"(0.70507914, 0.)",0,5796.5146,0.73324454,0.73324454
147.50847,0.0,9509388.0,83.69604,"(6.4966855, 0.)",0.03553605,176.0,0,70.0,-3.5706494,1,28.241014,"(6.4966855, 0.)",0,5317.974,2.6063042,2.6063042
107.46198,0.0,7633144.0,49.1149,"(4.344629, 0.)",0.022697866,177.0,0,71.0,8.860535,1,69.574066,"(4.344629, 0.)",0,7218.426,2.629117,2.629117
182.58035,0.0,5907138.0,89.44881,"(28.541903, 0.)",0.098350644,177.0,0,72.0,-43.57386,2,142.99927,"(28.541903, 0.)",0,1530.5029,3.57168,3.57168
153.39264,0.0,7086091.0,27.70164,"(0., 7.36901)",0.058502734,180.0,0,73.0,-28.671652,1,92.49237,"(0., 7.36901)",0,9491.849,-4.600786,-4.600786
870.19714,0.0,11783833.0,72.60884,"(0.8823466, 0.)",0.10313147,190.0,1,74.0,12.804909,2,140.17496,"(0.8823466, 0.)",0,6886.231,0.76164997,0.76164997
138.56956,0.0,5413155.5,145.09567,"(11.642918, 0.)",0.064807296,194.0,0,75.0,-30.048292,3,118.27956,"(11.642918, 0.)",0,4224.5786,3.9798281,3.9798281
224.21812,0.0,8008549.5,52.755737,"(1.8423204, 0.)",0.04673153,211.0,0,76.0,17.072578,1,61.486496,"(1.8423204, 0.)",0,8916.317,1.6812164,1.6812164
285.18658,0.0,10789580.0,132.62099,"(1.2748266, 0.)",0.043343365,211.0,0,77.0,28.314325,3,119.21417,"(1.2748266, 0.)",0,11936.088,1.4464809,1.4464809
181.7884,0.0,7675250.5,51.249115,"(10.401362, 0.)",0.048823833,214.0,0,78.0,-68.35519,1,59.95254,"(10.401362, 0.)",0,11628.33,6.453933,6.453933
1774.8118,0.0,7378133.0,74.36197,"(0.17302108, 0.)",0.13212323,214.0,0,79.0,25.28722,1,49.096947,"(0.17302108, 0.)",0,8705.161,0.3512437,0.3512437
2497.8325,0.0,9206108.0,69.4145,"(0.1895859, 0.)",0.13109332,215.0,0,80.0,24.90255,1,52.212418,"(0.1895859, 0.)",0,8940.643,0.35300902,0.35300902
170.27792,0.0,6638795.5,88.14381,"(3.9323494, 0.)",0.062040865,215.0,0,81.0,0.27315062,1,29.796614,"(3.9323494, 0.)",0,7370.6987,2.6133063,2.6133063
184.98375,0.0,6434151.0,93.34985,"(4.3514166, 0.)",0.060655892,215.0,0,82.0,-2.0209775,2,145.98076,"(4.3514166, 0.)",0,5111.9473,2.2135797,2.2135797
108.89923,0.0,9502016.0,86.69846,"(2.3039286, 0.)",0.020263374,217.0,0,83.0,38.893032,1,33.544994,"(2.3039286, 0.)",0,16484.45,2.7767227,2.7767227
43.610428,0.0,12214372.0,174.6207,"(0., 439.918)",0.00045657158,218.0,0,84.0,41.10399,1,83.34381,"(0., 439.918)",0,19350.707,-94.234665,-94.234665
2841.5095,0.0,8172259.5,83.81601,"(0.5769325, 0.)",0.13546205,218.0,0,85.0,2.9182878,2,150.52667,"(0.5769325, 0.)",0,2528.1895,0.3323513,0.3323513
-13.5831995,0.0,11818628.0,28476.305,"(0., 2331191.5)",-1.5735626e-05,219.0,0,86.0,83.16609,1,-33347.742,"(0., 2331191.5)",0,22279.668,-31811.96,-31811.96
371.43732,0.0,6663148.0,132.66031,"(4.1495037, 0.)",0.12961352,219.0,1,87.0,-9.146826,3,118.80441,"(4.1495037, 0.)",0,3365.7002,1.604241,1.604241
1751.2634,0.0,6386925.0,69.628204,"(0.22732493, 0.)",0.14918733,220.0,0,88.0,20.970068,1,45.279396,"(0.22732493, 0.)",0,7809.493,0.41125745,0.41125745
185.77406,0.0,10334346.0,84.743645,"(6.628077, 0.)",0.03740561,221.0,0,89.0,-37.264275,1,25.402632,"(6.628077, 0.)",0,21994.707,6.619491,6.619491
768.153,0.0,8138042.5,155.57051,"(0.48964912, 0.)",0.08066231,221.0,0,90.0,20.130026,3,116.77603,"(0.48964912, 0.)",0,7737.0234,0.62885463,0.62885463
972.27136,0.0,10522700.0,74.374016,"(23.608454, 0.)",0.17658317,222.0,0,91.0,-17.680828,2,140.93504,"(23.608454, 0.)",0,-305.52557,0.8867954,0.8867954
145.19963,0.0,7618771.0,45.184544,"(13.300923, 0.)",0.044020534,225.0,0,92.0,-47.3599,1,73.948715,"(13.300923, 0.)",0,6943.718,5.405126,5.405126
981.80707,0.0,5587356.5,136.02629,"(4.9381504, 0.)",0.1522767,225.0,0,93.0,-6.998307,3,123.918236,"(4.9381504, 0.)",0,-448.28503,0.49827564,0.49827564
178.70721,0.0,7469389.5,40.521576,"(3.3497307, 0.)",0.07572186,226.0,1,94.0,3.1783843,1,77.63697,"(3.3497307, 0.)",0,14027.182,3.4673877,3.4673877
171.18277,0.0,9734106.0,60.7558,"(2.0598075, 0.)",0.042312503,228.0,0,95.0,32.34358,1,59.68946,"(2.0598075, 0.)",0,16166.607,2.5233243,2.5233243
2476.7656,0.0,12882510.0,59.96217,"(0.07184923, 0.)",0.08241159,232.0,0,96.0,63.03541,1,57.359077,"(0.07184923, 0.)",0,19455.863,0.27746317,0.27746317
1532.5516,0.0,6298419.5,159.9779,"(0.06175009, 0.)",0.25302082,232.0,0,97.0,0.5460055,3,117.00208,"(0.06175009, 0.)",0,1603.1561,0.060031585,0.060031585
230.32146,0.0,11140584.0,77.17608,"(7.7682686, 0.)",0.06762141,234.0,0,98.0,-17.654827,2,142.53572,"(7.7682686, 0.)",0,4877.8057,2.629348,2.629348
146.79242,0.0,8399058.0,46.542503,"(0., 5.65682)",0.046132505,238.0,0,99.0,-12.045,1,74.981636,"(0., 5.65682)",0,12858.604,-4.46234,-4.46234
139.03514,0.0,11471172.0,75.99582,"(12.844602, 0.)",0.03177154,241.0,0,100.0,-28.235992,2,140.01231,"(12.844602, 0.)",0,6107.627,4.229723,4.229723
137.56848,0.0,6275533.0,65.54961,"(8.934641, 0.)",0.04878539,242.0,0,101.0,-12.241321,2,154.77937,"(8.934641, 0.)",0,3691.046,2.90214,2.90214
1025.0496,0.0,7559312.0,70.016136,"(0.08237545, 0.)",0.11544961,242.0,0,102.0,37.1932,1,39.92784,"(0.08237545, 0.)",0,11739.665,0.2592126,0.2592126
1509.1027,0.0,9383783.0,56.087135,"(0.09772859, 0.)",0.18078947,243.0,0,103.0,40.647854,1,62.03497,"(0.09772859, 0.)",0,13206.325,0.29241806,0.29241806
228.07356,0.0,6504358.0,78.31513,"(9.249929, 0.)",0.07056475,243.0,0,104.0,-11.117392,2,159.47719,"(9.249929, 0.)",0,1907.7756,1.8901405,1.8901405
209.04358,0.0,10542169.0,39.81521,"(3.0377848, 0.)",0.06943327,244.0,0,105.0,10.629515,1,70.34715,"(3.0377848, 0.)",0,15703.676,3.122536,3.122536
159.98103,0.0,11253568.0,77.30724,"(23.800797, 0.)",0.03786081,244.0,0,106.0,-23.73157,1,38.43616,"(23.800797, 0.)",0,1917.1226,2.9660923,2.9660923
210.8866,0.0,10961035.0,47.954063,"(5.352586, 0.)",0.07316494,246.0,0,107.0,-23.827265,1,77.08987,"(5.352586, 0.)",0,13562.046,4.0777836,4.0777836
174.77725,0.0,7920629.0,70.524826,"(3.4503093, 0.)",0.066921294,248.0,0,108.0,4.592816,1,47.303947,"(3.4503093, 0.)",0,12829.574,3.2676718,3.2676718
718.2165,0.0,23800064.0,134.72345,"(1.2715459, 0.)",0.28610677,250.0,1,109.0,45.349537,3,125.74503,"(1.2715459, 0.)",0,59747.258,3.2459843,3.2459843
167.78572,0.0,7811364.5,83.11585,"(7.072052, 0.)",0.06450069,251.0,0,110.0,-30.522587,1,33.83884,"(7.072052, 0.)",0,10179.213,4.539903,4.539903
428.66238,0.0,13754594.0,133.48624,"(1.7080294, 0.)",0.20621353,251.0,1,111.0,21.414307,3,129.53809,"(1.7080294, 0.)",0,37425.375,3.473207,3.473207
507.22495,0.0,8798623.0,65.616,"(1.2108321, 0.)",0.10425973,253.0,1,112.0,13.354633,1,36.216724,"(1.2108321, 0.)",0,8146.13,1.1596395,1.1596395
153.47697,0.0,7408975.0,84.55743,"(20.973572, 0.)",0.056321084,253.0,0,113.0,-27.882227,1,31.929272,"(20.973572, 0.)",0,2037.9642,3.2642233,3.2642233
493.405,0.0,9907810.0,85.883804,"(2.255898, 0.)",0.06693065,253.0,0,114.0,2.1872478,2,141.49962,"(2.255898, 0.)",0,3558.674,0.9716862,0.9716862
221.09521,0.0,13978948.0,70.062355,"(1.5896667, 0.)",0.048799574,258.0,0,115.0,55.967354,1,35.264885,"(1.5896667, 0.)",0,24869.324,2.507623,2.507623
292.5719,0.0,9623806.0,58.58591,"(1.9755682, 0.)",0.050661504,259.0,0,116.0,11.86437,1,52.627148,"(1.9755682, 0.)",0,7284.818,1.4478896,1.4478896
194.30899,0.0,5180338.5,79.34299,"(4.9081683, 0.)",0.08243555,259.0,1,117.0,-6.862993,1,37.356697,"(4.9081683, 0.)",0,4138.4565,2.239581,2.239581
320.8272,0.0,6544210.0,65.09822,"(1.2812405, 0.)",0.08372873,260.0,1,118.0,17.093786,1,58.290485,"(1.2812405, 0.)",0,9022.6,1.4227335,1.4227335
149.05005,0.0,10797196.0,70.389366,"(2.249439, 0.)",0.035143733,262.0,0,119.0,41.62442,1,36.901337,"(2.249439, 0.)",0,20540.37,3.0324483,3.0324483
270.47733,0.0,12049837.0,74.50973,"(6.885628, 0.)",0.092603445,262.0,1,120.0,-24.956417,2,141.99933,"(6.885628, 0.)",0,6453.838,2.8486023,2.8486023
303.87747,0.0,7114711.5,55.57175,"(14.549877, 0.)",0.09893471,263.0,0,121.0,-16.603529,1,74.19424,"(14.549877, 0.)",0,1143.7124,1.7640793,1.7640793
518.3241,0.0,8057396.0,64.911415,"(0.57603705, 0.)",0.08806479,263.0,1,122.0,33.255627,1,35.571827,"(0.57603705, 0.)",0,12743.095,0.9806286,0.9806286
127.770805,0.0,9970940.0,73.76587,"(90.457535, 0.)",0.031198323,263.0,0,123.0,-33.95124,2,143.4582,"(90.457535, 0.)",0,661.47375,3.6998222,3.6998222
170.35275,0.0,4431514.0,90.32989,"(134.97525, 0.)",0.100040674,263.0,0,124.0,-30.391033,1,33.947258,"(134.97525, 0.)",0,205.87762,2.907454,2.907454
181.1917,0.0,8890417.0,69.78795,"(2.9459972, 0.)",0.054898262,264.0,0,125.0,12.693906,1,40.389343,"(2.9459972, 0.)",0,11718.802,2.6640832,2.6640832
158.83762,0.0,9418836.0,70.3331,"(6.8973656, 0.)",0.030670822,264.0,0,126.0,-3.1760697,2,147.22638,"(6.8973656, 0.)",0,3796.5037,2.1735191,2.1735191
1139.6823,0.0,10819242.0,76.177155,"(0.49205294, 0.)",0.12939298,268.0,0,127.0,20.133696,2,143.05412,"(0.49205294, 0.)",0,8494.959,0.61066926,0.61066926
258.23468,0.0,10083906.0,107.89406,"(1.8253753, 0.)",0.053747535,272.0,0,128.0,20.156786,2,132.25992,"(1.8253753, 0.)",0,10941.652,1.7736013,1.7736013
2406.5842,0.0,12909908.0,42.496056,"(0.1793255, 0.)",0.084869266,275.0,0,129.0,36.09393,1,76.725235,"(0.1793255, 0.)",0,12269.832,0.37530598,0.37530598
206.95445,0.0,8197692.0,109.67346,"(6.989388, 0.)",0.066314995,275.0,0,130.0,-11.527925,2,129.1654,"(6.989388, 0.)",0,3986.8713,2.3728366,2.3728366
148.41026,0.0,8823040.0,30.954891,"(2.859208, 0.)",0.037390828,276.0,0,131.0,18.855408,1,81.9741,"(2.859208, 0.)",0,12081.359,2.671854,2.671854
136.1027,0.0,6264093.0,107.333664,"(5.9242163, 0.)",0.0514943,276.0,0,132.0,-7.455269,2,127.8607,"(5.9242163, 0.)",0,6420.007,3.1935468,3.1935468
125.392494,0.0,10049916.0,49.580605,"(3.549601, 0.)",0.028307974,277.0,0,133.0,19.980103,1,69.81775,"(3.549601, 0.)",0,13698.36,3.2133465,3.2133465
129.52773,0.0,8716954.0,110.89502,"(7.0494943, 0.)",0.032545447,277.0,0,134.0,-15.13899,2,128.91397,"(7.0494943, 0.)",0,12174.405,4.921129,4.921129
3015.6694,0.0,11283711.0,105.02106,"(0., 0.13967323)",0.24536252,278.0,0,135.0,31.346884,2,123.69567,"(0., 0.13967323)",0,11236.062,-0.31350356,-0.31350356
277.8488,0.0,6179555.0,107.34793,"(3.6977081, 0.)",0.10012066,279.0,1,136.0,-4.7919497,2,130.18004,"(3.6977081, 0.)",0,4390.167,1.8185987,1.8185987
2627.16,0.0,6609738.0,158.42802,"(0.5124712, 0.)",0.22850734,279.0,0,137.0,2.965873,3,113.86123,"(0.5124712, 0.)",0,2901.0469,0.36127323,0.36127323
131.3122,0.0,7303949.0,31.668663,"(24.40041, 0.)",0.03284979,280.0,0,138.0,-57.143547,1,79.03084,"(24.40041, 0.)",0,4288.899,5.9579344,5.9579344
1119.7521,0.0,9324327.0,31.06934,"(0.3326296, 0.)",0.10514194,281.0,0,139.0,23.734781,1,76.27603,"(0.3326296, 0.)",0,8635.973,0.49970475,0.49970475
1601.5549,0.0,8405127.0,25.145096,"(0.19980145, 0.)",0.15051103,282.0,0,140.0,33.722065,1,90.59402,"(0.19980145, 0.)",0,11797.456,0.45335954,0.45335954
104.75522,0.0,6780252.5,116.76827,"(11.44869, 0.)",0.030809581,283.0,0,141.0,-18.71275,3,122.15839,"(11.44869, 0.)",0,5268.1367,4.229716,4.229716
169.1908,0.0,9356852.0,31.078468,"(8.144205, 0.)",0.037050843,284.0,0,142.0,-43.4831,1,84.68838,"(8.144205, 0.)",0,16846.078,6.5710964,6.5710964
210.2121,0.0,5408002.5,74.3974,"(2.799196, 0.)",0.06474024,284.0,0,143.0,3.7092223,2,155.35207,"(2.799196, 0.)",0,5186.407,1.76481,1.76481
1953.9337,0.0,4910606.0,61.98845,"(0.20564786, 0.)",0.18354774,286.0,0,144.0,15.793224,2,169.47047,"(0.20564786, 0.)",0,6061.5464,0.3546203,0.3546203
354.98865,0.0,10863648.0,54.316296,"(0., 40.651585)",0.03352481,287.0,0,145.0,-267.1025,1,58.768257,"(0., 40.651585)",0,9120.112,-12.129688,-12.129688
2350.807,0.0,5435822.0,41.741016,"(0.32025787, 0.)",0.2919721,288.0,0,146.0,9.949699,1,94.5609,"(0.32025787, 0.)",0,5505.8755,0.43203095,0.43203095
192.13846,0.0,10084670.0,45.900154,"(4.729586, 0.)",0.06638253,291.0,0,147.0,-13.302256,1,73.90771,"(4.729586, 0.)",0,14551.297,4.046166,4.046166
1429.1439,0.0,8689932.0,26.523308,"(0.18082823, 0.)",0.085671246,296.0,0,148.0,38.652283,1,91.69708,"(0.18082823, 0.)",0,12847.56,0.44402844,0.44402844
139.06395,0.0,6349374.0,85.8489,"(8.81393, 0.)",0.05475402,296.0,0,149.0,-17.815042,1,40.398037,"(8.81393, 0.)",0,4815.2866,3.4203296,3.4203296
