amp,ang,chi_squares,col,colCI,err,frame,goodfit,molid,offset,roinum,row,rowCI,states,sum,widthc,widthr
556.7369,0.0,8973417.0,111.99349,"(0.7707472, 0.)",0.0809266,2.0,1,1.0,21.249805,2,58.013023,"(0.7707472, 0.)",0,9080.436,0.91648084,0.91648084
311.17468,0.0,8987606.0,112.495605,"(2.0488598, 0.)",0.13703161,3.0,1,2.0,10.756998,2,57.6681,"(2.0488598, 0.)",0,15284.744,2.4873667,2.4873667
293.68823,0.0,10554712.0,112.496475,"(1.2470397, 0.)",0.081370115,4.0,1,3.0,43.615726,2,59.55784,"(1.2470397, 0.)",0,20369.844,2.050526,2.050526
224.19824,0.0,5244442.0,41.568497,"(33.731762, 0.)",0.09573984,5.0,0,4.0,-19.179108,1,77.459305,"(33.731762, 0.)",0,541.3495,2.0776165,2.0776165
332.74673,0.0,9598274.0,114.56683,"(2.8853633, 0.)",0.08933115,6.0,1,5.0,0.639256,2,70.06003,"(2.8853633, 0.)",0,6720.735,1.7679116,1.7679116
354.89352,0.0,8168137.0,47.400513,"(1.7489626, 0.)",0.20315588,26.0,1,6.0,10.31292,1,71.92768,"(1.7489626, 0.)",0,20700.0,2.828543,2.828543
1501.7109,0.0,13048264.0,47.528896,"(0.47719452, 0.)",0.46181113,27.0,1,7.0,48.430405,1,71.01394,"(0.47719452, 0.)",0,30101.0,1.3064232,1.3064232
1116.5763,0.0,7126884.0,48.140915,"(0.45052147, 0.)",0.3891009,28.0,1,8.0,33.823475,1,71.63044,"(0.45052147, 0.)",0,18360.906,1.1062266,1.1062266
443.47122,0.0,9305012.0,48.158173,"(1.6161205, 0.)",0.2405765,29.0,1,9.0,7.929804,1,71.65123,"(1.6161205, 0.)",0,21004.998,2.5945516,2.5945516
822.6655,0.0,14331204.0,48.383194,"(1.0710458, 0.)",0.38950622,30.0,1,10.0,18.23097,1,73.38176,"(1.0710458, 0.)",0,34818.562,2.3919513,2.3919513
426.83258,0.0,11292028.0,48.449207,"(1.6720965, 0.)",0.19000918,31.0,1,11.0,15.226102,1,72.37427,"(1.6720965, 0.)",0,21545.562,2.5308218,2.5308218
408.07,0.0,18266202.0,50.12368,"(1.2616858, 0.)",0.118539214,32.0,1,12.0,69.82872,1,72.67855,"(1.2616858, 0.)",0,36928.285,2.5591526,2.5591526
649.3628,0.0,14090425.0,48.270443,"(1.1774954, 0.)",0.2986554,33.0,1,13.0,27.976732,1,71.93832,"(1.1774954, 0.)",0,33310.906,2.4878514,2.4878514
718.932,0.0,16136658.0,48.038383,"(1.1379972, 0.)",0.3120312,34.0,1,14.0,31.08434,1,71.6696,"(1.1379972, 0.)",0,36662.695,2.4778512,2.4778512
728.81104,0.0,12394325.0,47.874874,"(1.0316104, 0.)",0.3328812,35.0,1,15.0,25.90185,1,72.28538,"(1.0316104, 0.)",0,28744.906,2.1548123,2.1548123
997.97736,0.0,14379402.0,48.144493,"(0.5875393, 0.)",0.36540717,36.0,1,16.0,71.08216,1,71.92552,"(0.5875393, 0.)",0,39671.188,1.7465582,1.7465582
782.52576,0.0,12305556.0,48.677944,"(0.8445508, 0.)",0.33642727,37.0,1,17.0,39.88141,1,72.42532,"(0.8445508, 0.)",0,30728.191,1.9762268,1.9762268
521.8562,0.0,8141792.5,48.174362,"(1.363498, 0.)",0.28423238,38.0,1,18.0,8.135754,1,72.38989,"(1.363498, 0.)",0,17973.906,2.1830246,2.1830246
188.14067,0.0,8467290.0,54.534836,"(7.8290396, 0.)",0.061744273,38.0,0,19.0,-14.237082,1,95.56809,"(7.8290396, 0.)",0,4342.834,2.6803453,2.6803453
567.3373,0.0,13024700.0,47.406467,"(1.719447, 0.)",0.29147702,39.0,1,20.0,-6.6619554,1,72.695625,"(1.719447, 0.)",0,26967.67,2.8554351,2.8554351
198.13731,0.0,10115323.0,114.27117,"(4.9457726, 0.)",0.068832815,39.0,0,21.0,-11.913462,2,60.191322,"(4.9457726, 0.)",0,10971.873,3.449837,3.449837
