amp,ang,chi_squares,col,colCI,err,frame,goodfit,molid,offset,roinum,row,rowCI,states,sum,widthc,widthr
930.26324,0.0,13004409.0,136.68495,"(0.9581313, 0.)",0.34346652,1.0,1,1.0,18.425457,1,38.55397,"(0.9581313, 0.)",0,22026.098,1.6903585,1.6903585
1126.1676,0.0,15950410.0,137.23744,"(0.54575896, 0.)",0.39461583,2.0,1,2.0,80.25986,1,39.30023,"(0.54575896, 0.)",0,44426.867,1.7321881,1.7321881
459.77585,0.0,13384346.0,137.37138,"(1.8433263, 0.)",0.22094971,3.0,1,3.0,4.877532,1,39.553444,"(1.8433263, 0.)",0,28967.871,3.1087623,3.1087623
467.39148,0.0,13265954.0,139.1481,"(1.4728341, 0.)",0.22265291,4.0,1,4.0,28.019863,1,40.72592,"(1.4728341, 0.)",0,33963.21,2.9851506,2.9851506
791.445,0.0,12042774.0,137.39542,"(0.74294454, 0.)",0.33972472,5.0,1,5.0,51.552322,1,40.42614,"(0.74294454, 0.)",0,33617.55,1.9402803,1.9402803
1129.2024,0.0,14922342.0,137.26611,"(0.64347506, 0.)",0.41730905,6.0,1,6.0,52.98826,1,40.307552,"(0.64347506, 0.)",0,37165.316,1.754928,1.754928
564.3624,0.0,11468748.0,138.63797,"(1.50144, 0.)",0.3079824,7.0,1,7.0,2.4215314,1,39.464695,"(1.50144, 0.)",0,27373.355,2.74888,2.74888
744.9135,0.0,12697150.0,137.13707,"(0.67660373, 0.)",0.24484456,8.0,1,8.0,58.113724,1,39.0343,"(0.67660373, 0.)",0,29293.871,1.6340449,1.6340449
425.5865,0.0,12251340.0,138.32051,"(1.3981816, 0.)",0.19892126,9.0,1,9.0,36.468597,1,37.992374,"(1.3981816, 0.)",0,32596.848,2.8809402,2.8809402
879.6522,0.0,15275249.0,138.36333,"(0.76154476, 0.)",0.31039476,10.0,1,10.0,52.687813,1,38.886192,"(0.76154476, 0.)",0,33479.355,1.8172529,1.8172529
585.0677,0.0,13217580.0,137.70909,"(1.2570204, 0.)",0.287565,11.0,1,11.0,25.87353,1,39.30681,"(1.2570204, 0.)",0,33833.875,2.6823413,2.6823413
824.4131,0.0,12556010.0,137.97098,"(0.7460937, 0.)",0.36460757,12.0,1,12.0,52.654327,1,39.704735,"(0.7460937, 0.)",0,36491.875,2.0267537,2.0267537
204.01514,0.0,7052000.0,114.48143,"(6.0138316, 0.)",0.07978916,13.0,1,13.0,-12.2340145,1,72.25721,"(6.0138316, 0.)",0,4790.5376,2.5509527,2.5509527
559.1038,0.0,13570390.0,138.14333,"(1.1418898, 0.)",0.23454285,13.0,1,14.0,40.18452,1,39.467625,"(1.1418898, 0.)",0,31211.871,2.3633792,2.3633792
487.93356,0.0,15980784.0,136.24706,"(1.4558038, 0.)",0.19713467,14.0,1,15.0,35.985886,1,41.15624,"(1.4558038, 0.)",0,34686.816,2.823263,2.823263
445.97845,0.0,14927446.0,137.77316,"(1.9940608, 0.)",0.20250535,15.0,1,16.0,3.40487,1,42.711384,"(1.9940608, 0.)",0,32105.945,3.383213,3.383213
718.43854,0.0,11287369.0,138.48312,"(0.758276, 0.)",0.25389904,16.0,1,17.0,43.647797,1,42.358295,"(0.758276, 0.)",0,24712.945,1.6370572,1.6370572
286.69992,0.0,7275096.5,106.423294,"(4.7429256, 0.)",0.10967457,17.0,0,18.0,-42.02941,1,63.211296,"(4.7429256, 0.)",0,-4484.5986,2.0623462,2.0623462
688.8078,0.0,14893168.0,138.71309,"(1.2250229, 0.)",0.32997864,17.0,1,19.0,20.353888,1,43.00745,"(1.2250229, 0.)",0,36442.758,2.6624246,2.6624246
183.01125,0.0,6111051.0,104.62793,"(6.1231065, 0.)",0.09128702,18.0,0,20.0,-61.350437,1,61.565193,"(6.1231065, 0.)",0,-6152.4814,3.1996634,3.1996634
587.1618,0.0,14840286.0,140.24974,"(1.1353606, 0.)",0.23992735,18.0,1,21.0,42.841633,1,42.7138,"(1.1353606, 0.)",0,33612.164,2.4009047,2.4009047
522.1632,0.0,13414058.0,139.5965,"(1.263514, 0.)",0.22072345,19.0,1,22.0,34.373917,1,43.00026,"(1.263514, 0.)",0,29559.162,2.4477353,2.4477353
672.6635,0.0,17636508.0,139.31659,"(1.0531116, 0.)",0.24933445,20.0,1,23.0,51.17353,1,42.86426,"(1.0531116, 0.)",0,37482.758,2.3182971,2.3182971
780.15106,0.0,15994858.0,140.0081,"(0.9090866, 0.)",0.3077324,21.0,1,24.0,49.55318,1,41.737343,"(0.9090866, 0.)",0,37179.59,2.1596286,2.1596286
574.47394,0.0,13443027.0,139.20479,"(1.4472798, 0.)",0.28392446,22.0,1,25.0,12.580417,1,41.950283,"(1.4472798, 0.)",0,30960.824,2.7617357,2.7617357
517.9647,0.0,14254526.0,139.95134,"(1.2507282, 0.)",0.20611233,23.0,1,26.0,38.939884,1,41.41854,"(1.2507282, 0.)",0,30412.45,2.4280753,2.4280753
628.84985,0.0,17579916.0,138.37709,"(0.9867837, 0.)",0.23441994,24.0,1,27.0,67.16274,1,41.885246,"(0.9867837, 0.)",0,41974.695,2.3964505,2.3964505
711.1459,0.0,27526924.0,137.78247,"(1.1425552, 0.)",0.21901459,25.0,1,28.0,76.268364,1,41.97682,"(1.1425552, 0.)",0,51029.906,2.5921235,2.5921235
752.05084,0.0,20826724.0,138.40808,"(1.1445665, 0.)",0.29565835,26.0,1,29.0,44.077,1,40.402878,"(1.1445665, 0.)",0,46154.21,2.6635802,2.6635802
650.2198,0.0,20425072.0,138.50897,"(1.2069788, 0.)",0.21812183,27.0,1,30.0,46.761944,1,39.655983,"(1.2069788, 0.)",0,36784.375,2.3875926,2.3875926
816.5978,0.0,15291027.0,139.41493,"(0.8799758, 0.)",0.36512357,28.0,1,31.0,49.517742,1,41.123184,"(0.8799758, 0.)",0,42626.395,2.3499093,2.3499093
864.22565,0.0,15501838.0,138.73227,"(1.1169102, 0.)",0.39832908,29.0,1,32.0,12.330167,1,41.136116,"(1.1169102, 0.)",0,35381.207,2.4219677,2.4219677
947.20795,0.0,15621382.0,137.69394,"(0.9713529, 0.)",0.39889234,30.0,1,33.0,23.056162,1,42.823914,"(0.9713529, 0.)",0,34009.02,2.1437535,2.1437535
1082.4825,0.0,18527598.0,136.61368,"(0.7652674, 0.)",0.35279983,31.0,1,34.0,48.599926,1,42.68497,"(0.7652674, 0.)",0,35702.69,1.7844408,1.7844408
882.6079,0.0,17099572.0,138.46405,"(0.95045716, 0.)",0.3404454,32.0,1,35.0,37.523495,1,41.891396,"(0.95045716, 0.)",0,35652.02,2.1156828,2.1156828
774.9875,0.0,15563101.0,137.76906,"(1.2231778, 0.)",0.3162551,33.0,1,36.0,15.488295,1,42.91172,"(1.2231778, 0.)",0,27967.596,2.197029,2.197029
536.2671,0.0,14767764.0,139.52792,"(1.2887928, 0.)",0.20487118,34.0,1,37.0,34.684875,1,43.282616,"(1.2887928, 0.)",0,28697.754,2.3551598,2.3551598
464.89386,0.0,13784021.0,137.13283,"(1.8309062, 0.)",0.20335513,35.0,1,38.0,8.886422,1,42.912457,"(1.8309062, 0.)",0,25147.594,2.7888463,2.7888463
551.07074,0.0,12519544.0,137.21155,"(0.95838475, 0.)",0.20005667,36.0,1,39.0,48.09048,1,42.23523,"(0.95838475, 0.)",0,27618.594,1.9909639,1.9909639
275.0557,0.0,14617215.0,144.4139,"(1.4451778, 0.)",0.031659424,36.0,0,40.0,31.381496,1,51.332634,"(1.4451778, 0.)",0,12870.571,1.4945154,1.4945154
804.45465,0.0,16790292.0,137.61064,"(1.0109992, 0.)",0.32776827,37.0,1,41.0,37.696026,1,42.669388,"(1.0109992, 0.)",0,37178.02,2.280903,2.280903
488.37537,0.0,12822630.0,137.97473,"(1.5852766, 0.)",0.21655059,38.0,1,42.0,15.854314,1,42.952282,"(1.5852766, 0.)",0,24833.594,2.5736146,2.5736146
710.8426,0.0,19528252.0,137.66737,"(0.994332, 0.)",0.23863459,39.0,1,43.0,59.141376,1,41.90232,"(0.994332, 0.)",0,38940.023,2.212247,2.212247
568.2872,0.0,17109314.0,138.91602,"(1.1138567, 0.)",0.21047717,40.0,1,44.0,57.628845,1,40.61898,"(1.1138567, 0.)",0,38450.207,2.4727337,2.4727337
1322.7222,0.0,13771752.0,139.10349,"(0.57536244, 0.)",0.48240626,41.0,1,45.0,47.150986,1,42.390114,"(0.57536244, 0.)",0,35546.895,1.6240047,1.6240047
382.48242,0.0,10523650.0,138.55576,"(1.3357788, 0.)",0.15732795,42.0,1,46.0,35.194096,1,42.044834,"(1.3357788, 0.)",0,23724.95,2.3787007,2.3787007
598.26654,0.0,15613432.0,139.28848,"(1.1207922, 0.)",0.25932878,43.0,1,47.0,49.18229,1,42.127865,"(1.1207922, 0.)",0,40009.758,2.6286297,2.6286297
155.1299,0.0,6936738.5,125.39117,"(95.6445, 0.)",0.05508423,44.0,0,48.0,-24.991257,1,63.88249,"(95.6445, 0.)",0,342.81683,2.796089,2.796089
673.94543,0.0,20568522.0,138.76982,"(1.1715524, 0.)",0.24260378,44.0,1,49.0,49.884697,1,41.893723,"(1.1715524, 0.)",0,41321.895,2.523474,2.523474
471.5425,0.0,13238392.0,139.40016,"(1.5717759, 0.)",0.20734233,45.0,1,50.0,20.303679,1,41.78487,"(1.5717759, 0.)",0,27018.898,2.678344,2.678344
640.3073,0.0,12250911.0,139.42957,"(1.064184, 0.)",0.3096727,46.0,1,51.0,32.45992,1,40.547867,"(1.064184, 0.)",0,32091.146,2.3767164,2.3767164
744.55054,0.0,16212247.0,137.58595,"(0.7887055, 0.)",0.27064663,47.0,1,52.0,70.299866,1,40.463203,"(0.7887055, 0.)",0,40115.312,2.0573063,2.0573063
573.9538,0.0,14481706.0,138.00166,"(1.5133622, 0.)",0.2798248,48.0,1,53.0,10.241575,1,41.23239,"(1.5133622, 0.)",0,33471.617,2.9235592,2.9235592
778.6101,0.0,14850097.0,137.65515,"(1.019581, 0.)",0.3307762,49.0,1,54.0,31.770206,1,41.703327,"(1.019581, 0.)",0,33120.62,2.212438,2.212438
536.3791,0.0,14767819.0,137.10889,"(1.2106783, 0.)",0.18927372,50.0,1,55.0,38.980656,1,41.204727,"(1.2106783, 0.)",0,27479.695,2.1946187,2.1946187
634.0321,0.0,16092910.0,137.23141,"(1.5486852, 0.)",0.27720582,51.0,1,56.0,6.5608015,1,42.974785,"(1.5486852, 0.)",0,29699.594,2.6467009,2.6467009
335.80533,0.0,12281119.0,136.92198,"(2.3062794, 0.)",0.15161031,52.0,1,57.0,5.3995767,1,44.01589,"(2.3062794, 0.)",0,26815.547,3.528272,3.528272
608.12646,0.0,11730730.0,137.27448,"(1.3283906, 0.)",0.30993962,53.0,1,58.0,11.591591,1,43.354073,"(1.3283906, 0.)",0,26932.719,2.4873195,2.4873195
579.262,0.0,9466086.0,137.55917,"(1.5472205, 0.)",0.31411648,54.0,1,59.0,-2.898149,1,44.02294,"(1.5472205, 0.)",0,18650.516,2.3149552,2.3149552
780.9413,0.0,17123176.0,138.70264,"(1.0692589, 0.)",0.31971198,55.0,1,60.0,34.84343,1,43.60285,"(1.0692589, 0.)",0,37113.926,2.349566,2.349566
633.3325,0.0,13489084.0,137.9091,"(1.008021, 0.)",0.27570283,56.0,1,61.0,44.32885,1,41.670017,"(1.008021, 0.)",0,33826.83,2.2992816,2.2992816
1370.698,0.0,6587717.5,105.2696,"(313.52606, 0.)",0.09590614,57.0,0,62.0,-1309.4465,1,66.94807,"(313.52606, 0.)",0,-2373.9407,22.805487,22.805487
