amp,ang,chi_squares,col,colCI,err,frame,goodfit,molid,offset,roinum,row,rowCI,states,sum,widthc,widthr
4351.2495,0.0,11772400.0,76.0187,"(0.1608229, 0.)",0.2124328,45.0,0,1.0,26.076231,1,63.491703,"(0.1608229, 0.)",0,10086.44,0.3158316,0.3158316
322.6733,0.0,9689457.0,42.66467,"(4.4884725, 0.)",0.09498626,51.0,1,2.0,-8.923967,2,118.12215,"(4.4884725, 0.)",0,4930.344,1.9245692,1.9245692
221.73703,0.0,9599934.0,50.40692,"(10.232421, 0.)",0.07882053,118.0,0,3.0,-25.78106,2,122.569725,"(10.232421, 0.)",0,3908.8135,2.864474,2.864474
215.81058,0.0,13376900.0,76.65474,"(5.696058, 0.)",0.04789728,152.0,0,4.0,-6.0383973,1,63.008526,"(5.696058, 0.)",0,6828.669,2.5173252,2.5173252
202.0899,0.0,12892470.0,90.674416,"(5.0537148, 0.)",0.04550153,167.0,0,5.0,-2.1816313,1,85.06013,"(5.0537148, 0.)",0,7909.8438,2.5953176,2.5953176
586.1751,0.0,9454490.0,88.38853,"(1.4563104, 0.)",0.16095364,168.0,1,6.0,7.2850204,1,82.95078,"(1.4563104, 0.)",0,8823.49,1.3504871,1.3504871
144.58708,0.0,18837576.0,79.466705,"(3.5048194, 0.)",0.02279061,191.0,0,7.0,48.771336,1,61.399246,"(3.5048194, 0.)",0,29061.707,4.266749,4.266749
316.35086,0.0,17416548.0,86.57584,"(0.7286859, 0.)",0.041864812,192.0,0,8.0,93.63478,1,75.65845,"(0.7286859, 0.)",0,32512.855,1.6564345,1.6564345
1772.2906,0.0,24164384.0,86.14059,"(0.14607705, 0.)",0.17124325,193.0,1,9.0,167.51419,1,58.82154,"(0.14607705, 0.)",0,54091.93,0.7141646,0.7141646
270.47757,0.0,19310248.0,93.21027,"(1.7974607, 0.)",0.061665,193.0,0,10.0,63.80038,1,68.414696,"(1.7974607, 0.)",0,33264.6,2.966709,2.966709
305.07196,0.0,25332476.0,82.65635,"(2.025594, 0.)",0.065532744,194.0,0,11.0,64.23824,1,66.98145,"(2.025594, 0.)",0,38295.93,3.2237115,3.2237115
540.7583,0.0,18685640.0,120.60693,"(0.569067, 0.)",0.062569916,194.0,0,12.0,75.32142,1,118.15986,"(0.569067, 0.)",0,26685.082,1.2028589,1.2028589
146.0162,0.0,21114568.0,91.3085,"(1.8720287, 0.)",0.017765164,195.0,0,13.0,89.407524,1,69.73868,"(1.8720287, 0.)",0,34010.305,3.0028381,3.0028381
260.00485,0.0,15303847.0,120.37869,"(2.539386, 0.)",0.0804019,195.0,1,14.0,29.900244,1,113.23026,"(2.539386, 0.)",0,35688.918,4.230109,4.230109
-80.096634,0.0,26752324.0,118.010185,"(0.2649893, 0.)",-0.0001975298,196.0,0,15.0,212.26901,1,51.73067,"(0.2649893, 0.)",2,62581.523,1.1317205,1.1317205
228.06366,0.0,24974620.0,101.39269,"(1.6666509, 0.)",0.036781907,197.0,0,16.0,104.67733,1,93.816605,"(1.6666509, 0.)",0,43935.805,3.116874,3.116874
478.47903,0.0,16031106.0,86.41935,"(0.7693947, 0.)",0.092651725,198.0,1,17.0,70.41981,1,56.27952,"(0.7693947, 0.)",0,28049.627,1.6001536,1.6001536
277.37054,0.0,16405422.0,114.51835,"(2.3395028, 0.)",0.08342582,198.0,1,18.0,33.74889,1,97.35997,"(2.3395028, 0.)",0,31431.754,3.5956416,3.5956416
252.41545,0.0,15915856.0,79.68102,"(2.3258817, 0.)",0.06880295,199.0,0,19.0,35.523853,1,65.31847,"(2.3258817, 0.)",0,26162.992,3.2014825,3.2014825
161.77257,0.0,20208740.0,96.450294,"(1.301279, 0.)",0.02226758,199.0,0,20.0,133.13986,1,86.90652,"(1.301279, 0.)",0,47324.027,2.9800746,2.9800746
550.69995,0.0,20847140.0,117.34559,"(10.839107, 0.)",0.04973966,200.0,0,21.0,-309.1652,1,98.69244,"(10.839107, 0.)",0,41424.31,11.090089,11.090089
364.14453,0.0,21135662.0,119.221214,"(1.4505676, 0.)",0.10439998,201.0,1,22.0,89.2362,1,100.45012,"(1.4505676, 0.)",0,49529.39,3.2536352,3.2536352
305.30258,0.0,13779698.0,97.450226,"(3.6470728, 0.)",0.06694633,203.0,0,23.0,-0.19908434,1,86.34798,"(3.6470728, 0.)",0,7806.334,2.024403,2.024403
437.99753,0.0,18448238.0,127.50926,"(7.153772, 0.)",0.08645332,203.0,1,24.0,-180.86589,1,117.98609,"(7.153772, 0.)",0,31856.32,7.3499727,7.3499727
348.49005,0.0,10528918.0,123.66795,"(0.6991577, 0.)",0.059652567,204.0,0,25.0,54.96257,1,116.611015,"(0.6991577, 0.)",0,20061.346,1.3811935,1.3811935
192.85704,0.0,18405328.0,124.486084,"(2.3892028, 0.)",0.039748847,205.0,0,26.0,69.95943,1,110.69208,"(2.3892028, 0.)",0,37622.844,3.9560914,3.9560914
294.39365,0.0,16288081.0,117.65438,"(1.3832335, 0.)",0.05867821,206.0,0,27.0,55.54895,1,107.53639,"(1.3832335, 0.)",0,24691.59,2.1616242,2.1616242
743.292,0.0,20231640.0,126.78621,"(10.040245, 0.)",0.06619716,208.0,0,28.0,-460.72696,1,115.95978,"(10.040245, 0.)",0,47840.13,11.716511,11.716511
300.38327,0.0,23001250.0,127.49562,"(6.9866166, 0.)",0.040260553,209.0,0,29.0,-75.03116,1,114.41334,"(6.9866166, 0.)",0,32991.227,6.880878,6.880878
541.15894,0.0,23541952.0,115.00627,"(1.2894139, 0.)",0.1836862,210.0,1,30.0,78.57937,1,98.80093,"(1.2894139, 0.)",0,55409.754,3.127119,3.127119
477.1372,0.0,24058116.0,114.13741,"(2.0751595, 0.)",0.1541518,211.0,1,31.0,19.195147,1,95.71703,"(2.0751595, 0.)",0,42273.758,3.5599117,3.5599117
