amp,ang,chi_squares,col,colCI,err,frame,goodfit,molid,offset,roinum,row,rowCI,states,sum,widthc,widthr
419.91357,0.0,10610370.0,130.28976,"(2.3542264, 0.)",0.09933823,12.0,1,1.0,2.7382233,1,85.861206,"(2.3542264, 0.)",0,6992.617,1.5329492,1.5329492
265.11432,0.0,14609718.0,92.354294,"(5.3926725, 0.)",0.07070488,88.0,0,2.0,-13.120024,1,26.848228,"(5.3926725, 0.)",0,8431.355,2.7125077,2.7125077
2157.3767,0.0,16765323.0,123.365654,"(0.09372619, 0.)",0.08770394,88.0,0,3.0,69.46992,1,88.037964,"(0.09372619, 0.)",0,21585.258,0.3252261,0.3252261
191.56035,0.0,11411672.0,124.700836,"(11.385452, 0.)",0.058852077,92.0,0,4.0,-33.023094,1,87.618004,"(11.385452, 0.)",0,5368.26,3.587499,3.587499
1507.3352,0.0,12926647.0,109.707794,"(0.32506457, 0.)",0.26814938,106.0,1,5.0,54.324665,1,76.5134,"(0.32506457, 0.)",0,22194.324,0.82804376,0.82804376
328.67487,0.0,12978536.0,94.771835,"(3.5987415, 0.)",0.105510294,107.0,1,6.0,-7.8505917,1,24.810434,"(3.5987415, 0.)",0,10405.15,2.479167,2.479167
351.3977,0.0,15113001.0,94.29288,"(1.8269669, 0.)",0.07842249,108.0,1,7.0,24.919628,1,24.7858,"(1.8269669, 0.)",0,16059.828,2.0028179,2.0028179
214.49762,0.0,16396383.0,90.31071,"(6.1334305, 0.)",0.051919162,110.0,0,8.0,-21.895811,1,30.52865,"(6.1334305, 0.)",0,14570.653,4.09565,4.09565
439.37677,0.0,15032313.0,112.82477,"(0.8115036, 0.)",0.07692164,110.0,1,9.0,60.099415,1,52.803207,"(0.8115036, 0.)",0,23695.305,1.5137688,1.5137688
261.994,0.0,14203272.0,95.5171,"(5.2693353, 0.)",0.082372904,111.0,1,10.0,-40.405624,1,26.92535,"(5.2693353, 0.)",0,18784.695,4.5993133,4.5993133
405.76282,0.0,12584450.0,110.267296,"(1.978412, 0.)",0.12897038,114.0,1,11.0,11.360059,1,74.87561,"(1.978412, 0.)",0,14672.184,2.1136827,2.1136827
352.7273,0.0,15228616.0,109.78813,"(1.9992697, 0.)",0.07441878,116.0,0,12.0,19.67549,1,76.23203,"(1.9992697, 0.)",0,13964.182,1.9326338,1.9326338
311.31732,0.0,17188122.0,101.258865,"(3.1828718, 0.)",0.09913707,117.0,1,13.0,-3.2417283,1,49.586365,"(3.1828718, 0.)",0,24750.723,3.7065988,3.7065988
487.91672,0.0,18623462.0,100.99796,"(1.5401472, 0.)",0.17874688,119.0,1,14.0,39.04026,1,51.419834,"(1.5401472, 0.)",0,37298.695,2.9236453,2.9236453
641.2775,0.0,13334832.0,111.079605,"(1.0698386, 0.)",0.14990383,119.0,1,15.0,24.955906,1,77.65815,"(1.0698386, 0.)",0,15238.055,1.4112604,1.4112604
260.0193,0.0,15352097.0,36.90183,"(2.7526865, 0.)",0.06953293,120.0,0,16.0,16.804382,2,47.528793,"(2.7526865, 0.)",0,17525.176,2.7754712,2.7754712
1505.2134,0.0,27410178.0,100.55164,"(0.60119087, 0.)",0.46788222,120.0,1,17.0,97.282326,1,51.93719,"(0.60119087, 0.)",0,67134.43,2.0312548,2.0312548
1015.0249,0.0,21366402.0,110.49933,"(0.9151482, 0.)",0.4005087,120.0,1,18.0,46.135773,1,75.28908,"(0.9151482, 0.)",0,51188.316,2.4376185,2.4376185
1306.7051,0.0,23567538.0,101.082596,"(0.8417232, 0.)",0.48028892,121.0,1,19.0,35.240726,1,52.37522,"(0.8417232, 0.)",0,53351.418,2.2937179,2.2937179
1334.9342,0.0,25308190.0,108.97508,"(0.8066462, 0.)",0.48528922,121.0,1,20.0,46.72789,1,75.43577,"(0.8066462, 0.)",0,60831.902,2.3762386,2.3762386
326.23776,0.0,13446624.0,42.341908,"(2.9603157, 0.)",0.11887401,122.0,1,21.0,-3.1680627,2,55.818943,"(2.9603157, 0.)",0,16502.074,2.9252276,2.9252276
2131.4316,0.0,38403124.0,100.57935,"(0.5808007, 0.)",0.5678813,122.0,1,22.0,94.64347,1,51.64016,"(0.5808007, 0.)",0,85785.945,2.0890048,2.0890048
828.18774,0.0,19358974.0,110.683075,"(0.975049, 0.)",0.32433605,122.0,1,23.0,50.913002,1,75.79065,"(0.975049, 0.)",0,44580.035,2.396545,2.396545
471.11978,0.0,17136752.0,99.611,"(1.159215, 0.)",0.09407753,123.0,1,24.0,43.592476,1,50.269344,"(1.159215, 0.)",0,21244.959,1.7090058,1.7090058
1302.8462,0.0,26123568.0,109.531166,"(0.9358646, 0.)",0.46246326,123.0,1,25.0,24.845139,1,76.38292,"(0.9358646, 0.)",0,52612.83,2.3566563,2.3566563
1672.1731,0.0,19953340.0,110.00495,"(0.5586622, 0.)",0.49989212,124.0,1,26.0,55.988495,1,76.44095,"(0.5586622, 0.)",0,43011.03,1.5979904,1.5979904
1617.5399,0.0,28784736.0,110.423065,"(0.7424581, 0.)",0.52950025,125.0,1,27.0,46.76835,1,75.34392,"(0.7424581, 0.)",0,64808.32,2.2468908,2.2468908
1514.116,0.0,28916454.0,110.267395,"(0.86763793, 0.)",0.4988339,126.0,1,28.0,25.763386,1,75.184044,"(0.86763793, 0.)",0,56400.32,2.2688315,2.2688315
2604.1045,0.0,13808847.0,81.523636,"(0.16130868, 0.)",0.12705547,127.0,0,29.0,39.32701,2,47.939693,"(0.16130868, 0.)",0,13471.3125,0.36393613,0.36393613
1192.8583,0.0,22880252.0,110.00299,"(0.7847611, 0.)",0.46696866,127.0,1,30.0,59.96496,1,75.248245,"(0.7847611, 0.)",0,62972.32,2.4690874,2.4690874
1203.6401,0.0,27539120.0,110.380806,"(0.74112105, 0.)",0.4167679,128.0,1,31.0,92.04424,1,75.642845,"(0.74112105, 0.)",0,70155.19,2.40113,2.40113
223.5037,0.0,15209518.0,42.740974,"(7.288574, 0.)",0.052054048,129.0,0,32.0,-48.082836,2,56.37291,"(7.288574, 0.)",0,19313.672,5.685259,5.685259
1306.5714,0.0,32451014.0,110.880684,"(0.8765755, 0.)",0.41936207,129.0,1,33.0,59.209778,1,75.34707,"(0.8765755, 0.)",0,65187.184,2.4210074,2.4210074
