FRAME_N,LOC_R,LOC_C,TRACK_N,ROI_NUM,MOL_ID
119.0,64.88619995117188,92.86392211914062,1.0,1.0,70.0
120.0,66.14363861083984,95.96150207519531,1.0,1.0,71.0
122.0,69.70436096191406,94.36151885986328,1.0,1.0,73.0
124.0,74.91626739501953,93.08116912841797,1.0,1.0,75.0
130.0,73.62071990966797,96.21105194091797,2.0,1.0,82.0
134.0,71.80018615722656,93.83174133300781,2.0,1.0,83.0
137.0,72.73548126220703,92.72122192382812,2.0,1.0,86.0
138.0,71.1627426147461,82.1875,2.0,1.0,87.0
139.0,71.17869567871094,83.99437713623047,2.0,1.0,88.0
284.0,81.82268524169922,86.22837829589844,3.0,2.0,136.0
285.0,82.52771759033203,87.21543884277344,3.0,2.0,137.0
287.0,82.87975311279297,86.51709747314453,3.0,2.0,139.0
291.0,82.34905242919922,84.49885559082031,3.0,2.0,142.0
292.0,83.2583999633789,84.54757690429688,3.0,2.0,145.0
293.0,82.54212951660156,85.75048828125,3.0,2.0,147.0
323.0,69.81629943847656,103.09806060791016,4.0,1.0,168.0
324.0,68.95128631591797,101.03743743896484,4.0,1.0,170.0
325.0,69.49082946777344,100.79691314697266,4.0,1.0,172.0
326.0,68.96883392333984,100.9874038696289,4.0,1.0,173.0
327.0,68.58251953125,101.98531341552734,4.0,1.0,175.0
328.0,69.87158203125,100.87583923339844,4.0,1.0,177.0
329.0,69.5362548828125,99.89549255371094,4.0,1.0,179.0
330.0,69.1474380493164,100.77111053466797,4.0,1.0,180.0
331.0,69.03947448730469,100.23921203613281,4.0,1.0,181.0
332.0,69.9415283203125,102.08702087402344,4.0,1.0,182.0
333.0,71.17936706542969,101.91205596923828,4.0,1.0,183.0
334.0,69.8133316040039,102.78514099121094,4.0,1.0,184.0
335.0,70.24884033203125,102.20935821533203,4.0,1.0,185.0
336.0,71.6572036743164,101.359375,4.0,1.0,186.0
337.0,67.95159912109375,103.5168228149414,4.0,1.0,187.0
338.0,70.02274322509766,101.44503021240234,4.0,1.0,188.0
339.0,68.92298889160156,101.33357238769531,4.0,1.0,189.0
340.0,69.05882263183594,102.09063720703125,4.0,1.0,190.0
341.0,69.06624603271484,101.34693908691406,4.0,1.0,191.0
342.0,69.09784698486328,100.2242202758789,4.0,1.0,193.0
343.0,69.78877258300781,101.8475341796875,4.0,1.0,194.0
