FRAME_N,LOC_R,LOC_C,TRACK_N,ROI_NUM,MOL_ID
107.0,24.810434341430664,94.77183532714844,1.0,1.0,6.0
108.0,24.78580093383789,94.29287719726562,1.0,1.0,7.0
111.0,26.925350189208984,95.51709747314453,1.0,1.0,10.0
117.0,49.58636474609375,101.25886535644531,2.0,1.0,13.0
119.0,51.41983413696289,100.99796295166016,2.0,1.0,14.0
120.0,51.937191009521484,100.55164337158203,2.0,1.0,17.0
121.0,52.375221252441406,101.08259582519531,2.0,1.0,19.0
122.0,51.640159606933594,100.57935333251953,2.0,1.0,22.0
123.0,50.269344329833984,99.61100006103516,2.0,1.0,24.0
119.0,77.65814971923828,111.07960510253906,3.0,1.0,15.0
120.0,75.28907775878906,110.49932861328125,3.0,1.0,18.0
121.0,75.4357681274414,108.97508239746094,3.0,1.0,20.0
122.0,75.7906494140625,110.68307495117188,3.0,1.0,23.0
123.0,76.38291931152344,109.53116607666016,3.0,1.0,25.0
124.0,76.44094848632812,110.00495147705078,3.0,1.0,26.0
125.0,75.34391784667969,110.42306518554688,3.0,1.0,27.0
126.0,75.18404388427734,110.26739501953125,3.0,1.0,28.0
127.0,75.24824523925781,110.00299072265625,3.0,1.0,30.0
128.0,75.6428451538086,110.38080596923828,3.0,1.0,31.0
129.0,75.3470687866211,110.88068389892578,3.0,1.0,33.0
130.0,74.71895599365234,111.58871459960938,3.0,1.0,35.0
131.0,76.05184173583984,111.67716979980469,3.0,1.0,38.0
132.0,76.17753601074219,112.59249114990234,3.0,1.0,40.0
130.0,54.3799934387207,39.51921844482422,4.0,2.0,34.0
131.0,54.149375915527344,38.78681182861328,4.0,2.0,37.0
132.0,53.71232223510742,39.02714538574219,4.0,2.0,39.0
133.0,54.16935729980469,39.04082489013672,4.0,2.0,41.0
134.0,54.19237518310547,37.99915313720703,4.0,2.0,43.0
135.0,54.57927703857422,37.17625045776367,4.0,2.0,45.0
136.0,55.219635009765625,36.75074005126953,4.0,2.0,47.0
137.0,55.06966018676758,36.682193756103516,4.0,2.0,48.0
138.0,55.40564727783203,35.43642044067383,4.0,2.0,49.0
139.0,62.92330551147461,26.372655868530273,4.0,2.0,50.0
140.0,60.84185028076172,22.471345901489258,4.0,2.0,52.0
142.0,62.30598449707031,29.281246185302734,4.0,2.0,55.0
143.0,60.62640380859375,31.60516929626465,4.0,2.0,56.0
144.0,61.41178512573242,27.074480056762695,4.0,2.0,57.0
145.0,55.675540924072266,27.74773597717285,4.0,2.0,58.0
146.0,56.012107849121094,27.24928855895996,4.0,2.0,60.0
147.0,60.061767578125,26.72740364074707,4.0,2.0,62.0
148.0,62.28191375732422,26.355100631713867,4.0,2.0,64.0
149.0,62.43224334716797,27.00634002685547,4.0,2.0,66.0
150.0,62.50346374511719,26.67534637451172,4.0,2.0,68.0
152.0,60.241676330566406,18.931489944458008,4.0,2.0,71.0
153.0,55.020904541015625,19.01014518737793,4.0,2.0,73.0
