amp,ang,chi_squares,col,colCI,err,frame,goodfit,molid,offset,roinum,row,rowCI,states,sum,widthc,widthr
1343.986,0.0,4293600.0,189.19254,"(1.5154433, 0.)",0.31651807,1.0,0,1.0,-16.66687,2,43.570374,"(1.5154433, 0.)",0,-1717.4523,0.60601115,0.60601115
421.34097,0.0,5908765.0,35.091675,"(73.75134, 0.)",0.12758279,9.0,0,2.0,-14.818934,1,70.5365,"(73.75134, 0.)",0,128.55725,1.2898328,1.2898328
141.63419,0.0,8289321.0,24.138552,"(6.8055224, 0.)",0.042885244,18.0,0,3.0,-8.90656,3,96.06557,"(6.8055224, 0.)",0,6537.6826,3.2294896,3.2294896
141.30055,0.0,6022835.5,144.27623,"(89.899605, 0.)",0.062054813,26.0,0,4.0,-32.564346,2,64.2588,"(89.899605, 0.)",0,450.67236,3.374945,3.374945
1682.7853,0.0,7342553.0,26.268261,"(0.23588292, 0.)",0.14540309,29.0,0,5.0,18.2914,1,41.206833,"(0.23588292, 0.)",0,6725.108,0.36421087,0.36421087
251.06912,0.0,6997575.0,40.413307,"(10.874318, 0.)",0.07621634,50.0,0,6.0,-13.049885,3,93.11521,"(10.874318, 0.)",0,1630.5591,1.8505276,1.8505276
96.61708,0.0,7088550.5,31.43684,"(3.5198526, 0.)",0.022885025,71.0,0,7.0,17.664879,1,56.67739,"(3.5198526, 0.)",0,10549.27,3.0159464,3.0159464
809.3794,0.0,6910190.0,34.19336,"(0.6344895, 0.)",0.1181162,72.0,1,8.0,13.193538,1,66.6741,"(0.6344895, 0.)",0,6145.998,0.6770248,0.6770248
124.04643,0.0,6392825.5,33.840424,"(2.6194518, 0.)",0.038309515,73.0,0,9.0,20.909803,1,64.63835,"(2.6194518, 0.)",0,11746.885,2.7540112,2.7540112
78.392395,0.0,9581094.0,32.965775,"(2.9591527, 0.)",0.0065839887,76.0,0,10.0,26.242403,1,52.704224,"(2.9591527, 0.)",0,9438.955,2.2561526,2.2561526
536.5213,0.0,3246599.5,28.996513,"(0.69898736, 0.)",0.1803081,81.0,0,11.0,-29.980968,1,26.385347,"(0.69898736, 0.)",0,-5905.379,0.9046948,0.9046948
1586.3383,0.0,8820164.0,42.50492,"(0.19015324, 0.)",0.12081355,82.0,0,12.0,38.978436,3,125.32423,"(0.19015324, 0.)",0,13386.069,0.46958017,0.46958017
141.97255,0.0,7352826.0,141.41464,"(3.1588862, 0.)",0.04382348,84.0,0,13.0,12.514526,2,64.227104,"(3.1588862, 0.)",0,10756.252,2.8081663,2.8081663
332.28537,0.0,6288906.0,180.29233,"(1.4845779, 0.)",0.08882266,84.0,1,14.0,11.527484,2,44.900726,"(1.4845779, 0.)",0,7353.375,1.3877306,1.3877306
959.77655,0.0,5380264.0,133.6245,"(0.7746813, 0.)",0.17503518,85.0,0,15.0,5.5204296,2,56.08853,"(0.7746813, 0.)",0,4002.8352,0.6316628,0.6316628
206.88316,0.0,8679568.0,55.576103,"(13.039559, 0.)",0.044959545,86.0,0,16.0,-95.215164,3,138.18002,"(13.039559, 0.)",0,11741.288,7.2488804,7.2488804
310.47162,0.0,8374794.0,136.16286,"(3.2367973, 0.)",0.14592087,87.0,1,17.0,-10.561772,2,52.066814,"(3.2367973, 0.)",0,9812.797,2.5707495,2.5707495
202.15132,0.0,5121842.0,31.606565,"(3.0828009, 0.)",0.09306717,93.0,1,18.0,0.35053134,1,47.919056,"(3.0828009, 0.)",0,6776.787,2.290589,2.290589
530.14154,0.0,12593382.0,31.054386,"(1.8726127, 0.)",0.28352797,94.0,1,19.0,-13.377076,1,49.512493,"(1.8726127, 0.)",0,27086.574,3.0656872,3.0656872
333.31076,0.0,6831205.5,135.38782,"(3.9914117, 0.)",0.1393773,94.0,1,20.0,-11.095169,2,57.64771,"(3.9914117, 0.)",0,4740.919,1.9480847,1.9480847
531.8773,0.0,11555458.0,29.436356,"(1.1459125, 0.)",0.19682252,95.0,1,21.0,30.517399,1,49.646103,"(1.1459125, 0.)",0,21587.703,1.9546903,1.9546903
213.65848,0.0,9856630.0,61.100212,"(1.9179808, 0.)",0.05174625,95.0,0,22.0,26.344133,3,140.31168,"(1.9179808, 0.)",0,13932.342,2.1699226,2.1699226
483.33102,0.0,9799740.0,28.55822,"(0.8262141, 0.)",0.17187148,96.0,1,23.0,50.100193,1,48.47947,"(0.8262141, 0.)",0,24264.83,1.795014,1.795014
258.11133,0.0,9498588.0,29.386925,"(7.0892434, 0.)",0.08196151,97.0,1,24.0,-86.98018,1,48.467613,"(7.0892434, 0.)",0,18232.705,6.283425,6.283425
