FRAME_N,LOC_R,LOC_C,TRACK_N,ROI_NUM,MOL_ID
212.0,41.65148162841797,92.6853256225586,1.0,1.0,41.0
217.0,40.89725112915039,93.55467987060547,1.0,1.0,42.0
218.0,40.55950164794922,94.34194946289062,1.0,1.0,43.0
266.0,109.04594421386719,43.464630126953125,2.0,2.0,48.0
267.0,118.06683349609375,42.3778076171875,2.0,2.0,49.0
270.0,122.05587768554688,41.45896911621094,2.0,2.0,52.0
271.0,124.59780883789062,42.5020751953125,2.0,2.0,54.0
273.0,123.93815612792969,36.0228385925293,2.0,2.0,56.0
274.0,122.20631408691406,36.73196792602539,2.0,2.0,57.0
276.0,116.46098327636719,41.14511489868164,2.0,2.0,59.0
277.0,116.71487426757812,33.697513580322266,2.0,2.0,60.0
278.0,115.62715911865234,33.50343704223633,2.0,2.0,61.0
279.0,116.04954528808594,31.242591857910156,2.0,2.0,62.0
280.0,116.17703247070312,33.34727478027344,2.0,2.0,64.0
281.0,116.38400268554688,32.88644790649414,2.0,2.0,65.0
282.0,115.61133575439453,31.922649383544922,2.0,2.0,66.0
283.0,115.03085327148438,32.31599426269531,2.0,2.0,67.0
284.0,116.03800201416016,32.40250015258789,2.0,2.0,68.0
285.0,116.99485778808594,34.00107955932617,2.0,2.0,69.0
288.0,117.3270492553711,44.96409225463867,3.0,2.0,72.0
289.0,116.7948226928711,47.556488037109375,3.0,2.0,75.0
290.0,114.29693603515625,47.81181335449219,3.0,2.0,77.0
293.0,117.40678405761719,51.876220703125,3.0,2.0,83.0
294.0,118.15506744384766,48.02762222290039,3.0,2.0,84.0
296.0,115.40383911132812,37.163047790527344,3.0,2.0,88.0
297.0,115.65184783935547,40.3323974609375,3.0,2.0,91.0
298.0,118.0671615600586,39.400794982910156,3.0,2.0,93.0
299.0,115.9662857055664,31.80903434753418,3.0,2.0,95.0
302.0,116.96580505371094,31.581161499023438,3.0,2.0,101.0
303.0,116.79035186767578,31.15701675415039,3.0,2.0,104.0
304.0,116.728515625,32.24213790893555,3.0,2.0,107.0
305.0,117.29166412353516,30.705062866210938,3.0,2.0,110.0
306.0,117.69400787353516,35.08816909790039,3.0,2.0,112.0
306.0,42.35718536376953,91.21662902832031,4.0,1.0,114.0
307.0,42.035274505615234,91.0578842163086,4.0,1.0,117.0
308.0,42.30104064941406,91.24439239501953,4.0,1.0,119.0
309.0,41.17582702636719,90.7588119506836,4.0,1.0,122.0
310.0,40.72585678100586,91.59901428222656,4.0,1.0,125.0
311.0,39.98224639892578,91.076171875,4.0,1.0,129.0
312.0,40.693321228027344,92.83445739746094,4.0,1.0,132.0
308.0,116.74342346191406,34.20671463012695,5.0,2.0,118.0
309.0,117.64810180664062,32.49674987792969,5.0,2.0,120.0
310.0,122.2465591430664,31.7528076171875,5.0,2.0,123.0
311.0,119.92510986328125,32.69367980957031,5.0,2.0,126.0
312.0,116.73788452148438,31.660669326782227,5.0,2.0,130.0
313.0,118.77442169189453,30.660799026489258,5.0,2.0,133.0
