amp,ang,chi_squares,col,colCI,err,frame,goodfit,molid,offset,roinum,row,rowCI,states,sum,widthc,widthr
280.27643,0.0,20876260.0,119.5714,"(1.2319735, 0.)",0.048550725,8.0,0,1.0,91.78633,1,105.86599,"(1.2319735, 0.)",0,36625.07,2.3959377,2.3959377
220.92741,0.0,11152702.0,27.294033,"(4.4239793, 0.)",0.057836115,9.0,0,2.0,-2.1653614,2,86.45714,"(4.4239793, 0.)",0,7716.3447,2.451728,2.451728
2462.9912,0.0,10486724.0,87.47144,"(0.2317291, 0.)",0.20968825,18.0,0,3.0,24.929277,1,45.998104,"(0.2317291, 0.)",0,9810.156,0.41109613,0.41109613
223.97824,0.0,18716904.0,115.59966,"(3.9174454, 0.)",0.051083684,18.0,0,4.0,17.66731,1,101.94374,"(3.9174454, 0.)",0,33277.562,5.04049,5.04049
535.9843,0.0,18454572.0,117.855255,"(0.4650903, 0.)",0.07204014,20.0,0,5.0,107.51505,1,103.24923,"(0.4650903, 0.)",0,36844.883,1.309174,1.309174
168.97281,0.0,24281996.0,115.0649,"(1.152522, 0.)",0.0153564215,21.0,0,6.0,124.5245,1,103.2473,"(1.152522, 0.)",0,41999.094,2.3874702,2.3874702
253.20683,0.0,13448414.0,112.99591,"(5.113903, 0.)",0.052241325,31.0,0,7.0,-4.5666776,1,80.89517,"(5.113903, 0.)",0,5997.182,2.1446683,2.1446683
255.87724,0.0,13174251.0,39.803207,"(5.8842053, 0.)",0.083990574,53.0,1,8.0,-48.56993,2,70.27012,"(5.8842053, 0.)",0,16960.73,4.742009,4.742009
293.47284,0.0,10774896.0,41.64674,"(1.7861785, 0.)",0.10015863,56.0,1,9.0,26.617306,2,71.006035,"(1.7861785, 0.)",0,18703.482,2.4445608,2.4445608
331.44897,0.0,14346039.0,41.64496,"(1.1360663, 0.)",0.07325363,57.0,0,10.0,57.74349,2,70.03208,"(1.1360663, 0.)",0,24943.895,1.9911536,1.9911536
1883.3723,0.0,8897417.0,88.68091,"(4.8023577, 0.)",0.22856146,60.0,0,11.0,-12.501731,1,66.74354,"(4.8023577, 0.)",0,-594.4951,0.50555974,0.50555974
