FRAME_N,LOC_R,LOC_C,TRACK_N,ROI_NUM,MOL_ID
173.0,34.955078125,71.55984497070312,1.0,1.0,45.0
174.0,34.49658203125,71.12781524658203,1.0,1.0,47.0
175.0,35.76729965209961,71.7288589477539,1.0,1.0,49.0
176.0,35.162933349609375,70.85060119628906,1.0,1.0,50.0
178.0,34.213714599609375,70.46419525146484,1.0,1.0,51.0
179.0,34.420127868652344,70.69822692871094,1.0,1.0,52.0
180.0,34.66438293457031,70.2026138305664,1.0,1.0,54.0
181.0,34.70635986328125,71.28977966308594,1.0,1.0,55.0
182.0,34.13750457763672,70.6945571899414,1.0,1.0,57.0
183.0,33.84706115722656,71.50215148925781,1.0,1.0,58.0
184.0,34.54951095581055,70.56673431396484,1.0,1.0,59.0
185.0,33.38306427001953,71.25105285644531,1.0,1.0,61.0
186.0,34.05894470214844,71.43032836914062,1.0,1.0,62.0
187.0,34.036163330078125,71.28102111816406,1.0,1.0,63.0
188.0,35.574440002441406,70.5677719116211,1.0,1.0,64.0
189.0,34.856788635253906,71.08563232421875,1.0,1.0,65.0
190.0,35.20620346069336,70.70023345947266,1.0,1.0,66.0
191.0,34.97743225097656,69.80873107910156,1.0,1.0,67.0
194.0,34.7009162902832,73.0125503540039,1.0,1.0,68.0
196.0,35.156829833984375,71.7723617553711,1.0,1.0,69.0
201.0,34.3985595703125,71.99839782714844,1.0,1.0,70.0
202.0,35.0447883605957,71.82472229003906,1.0,1.0,71.0
203.0,33.61537551879883,70.83354187011719,1.0,1.0,72.0
204.0,34.176902770996094,72.14232635498047,1.0,1.0,73.0
205.0,34.25847625732422,71.08943176269531,1.0,1.0,74.0
262.0,41.67375183105469,115.55132293701172,2.0,1.0,82.0
264.0,40.990501403808594,116.51449584960938,2.0,1.0,84.0
265.0,42.3475341796875,114.88163757324219,2.0,1.0,86.0
266.0,42.88172912597656,115.84899139404297,2.0,1.0,88.0
267.0,41.73390197753906,114.65485382080078,2.0,1.0,90.0
268.0,41.860836029052734,115.0334243774414,2.0,1.0,92.0
269.0,40.91584777832031,114.86701202392578,2.0,1.0,94.0
270.0,42.7395133972168,115.10470581054688,2.0,1.0,96.0
271.0,42.02179718017578,114.6745376586914,2.0,1.0,98.0
272.0,42.37561798095703,113.82960510253906,2.0,1.0,100.0
273.0,41.93598937988281,113.15503692626953,2.0,1.0,102.0
274.0,41.081443786621094,112.20654296875,2.0,1.0,104.0
265.0,34.49342346191406,73.74097442626953,3.0,1.0,85.0
266.0,34.973445892333984,72.8126449584961,3.0,1.0,87.0
