FRAME_N,LOC_R,LOC_C,TRACK_N,ROI_NUM,MOL_ID
21.0,93.96435546875,72.37542724609375,1.0,2.0,3.0
25.0,98.53514862060547,74.12875366210938,1.0,2.0,4.0
461.0,119.63259887695312,86.94233703613281,2.0,2.0,51.0
462.0,120.86027526855469,86.16875457763672,2.0,2.0,52.0
463.0,120.00619506835938,86.21324157714844,2.0,2.0,53.0
464.0,120.15978240966797,87.35413360595703,2.0,2.0,54.0
465.0,116.76216888427734,88.28528594970703,2.0,2.0,55.0
466.0,119.64057922363281,86.58712768554688,2.0,2.0,56.0
467.0,119.56411743164062,88.06866455078125,2.0,2.0,57.0
468.0,118.76216125488281,88.00440216064453,2.0,2.0,58.0
469.0,119.55445098876953,88.6249008178711,2.0,2.0,59.0
470.0,120.38032531738281,87.28768157958984,2.0,2.0,60.0
472.0,120.97352600097656,88.18728637695312,2.0,2.0,62.0
473.0,122.4011001586914,87.86861419677734,2.0,2.0,63.0
474.0,120.93515014648438,87.81349182128906,2.0,2.0,64.0
475.0,119.17037963867188,87.95585632324219,2.0,2.0,65.0
476.0,119.66761779785156,87.4926528930664,2.0,2.0,66.0
479.0,121.19519805908203,88.56613159179688,2.0,2.0,69.0
481.0,119.85712432861328,88.96165466308594,2.0,2.0,71.0
482.0,117.78057098388672,89.96969604492188,2.0,2.0,72.0
483.0,119.58702087402344,88.00881958007812,2.0,2.0,73.0
484.0,118.39554595947266,88.42102813720703,2.0,2.0,74.0
486.0,119.11923217773438,89.22129821777344,2.0,2.0,76.0
488.0,118.54598999023438,89.03428649902344,2.0,2.0,77.0
491.0,119.16768646240234,90.21429443359375,2.0,2.0,78.0
492.0,118.63265991210938,89.49283599853516,2.0,2.0,79.0
493.0,118.74129486083984,89.64383697509766,2.0,2.0,80.0
494.0,119.91671752929688,89.78744506835938,2.0,2.0,81.0
495.0,120.18018341064453,90.663818359375,2.0,2.0,82.0
496.0,119.99542236328125,88.62861633300781,2.0,2.0,83.0
500.0,119.55099487304688,90.02487182617188,2.0,2.0,87.0
501.0,123.66248321533203,88.22196960449219,2.0,2.0,88.0
502.0,121.38980102539062,89.3912353515625,2.0,2.0,89.0
503.0,122.70924377441406,87.19975280761719,2.0,2.0,90.0
505.0,121.13298797607422,88.61096954345703,2.0,2.0,92.0
506.0,121.52645874023438,87.9346923828125,2.0,2.0,93.0
507.0,121.53560638427734,90.43464660644531,2.0,2.0,94.0
508.0,120.12432861328125,88.31816101074219,2.0,2.0,95.0
509.0,120.58614349365234,88.62093353271484,2.0,2.0,96.0
510.0,119.30782318115234,88.75041961669922,2.0,2.0,97.0
512.0,119.57948303222656,91.37403869628906,2.0,2.0,99.0
513.0,120.46202850341797,88.91271209716797,2.0,2.0,100.0
514.0,119.96440887451172,88.89088439941406,2.0,2.0,101.0
516.0,119.08025360107422,90.00456237792969,2.0,2.0,103.0
517.0,120.4253921508789,90.23019409179688,2.0,2.0,104.0
518.0,120.03821563720703,88.3630142211914,2.0,2.0,105.0
595.0,78.66474914550781,77.47377014160156,3.0,2.0,114.0
596.0,79.62023162841797,75.99818420410156,3.0,2.0,115.0
600.0,77.89222717285156,76.9791259765625,3.0,2.0,120.0
601.0,78.20126342773438,78.53517150878906,3.0,2.0,122.0
605.0,78.23033905029297,76.89956665039062,3.0,2.0,126.0
606.0,78.22445678710938,75.87800598144531,3.0,2.0,128.0
607.0,76.90057373046875,77.35150146484375,3.0,2.0,129.0
609.0,77.90643310546875,74.13192749023438,3.0,2.0,132.0
610.0,78.87588500976562,73.14214324951172,3.0,2.0,134.0
611.0,78.62562561035156,74.22846221923828,3.0,2.0,135.0
612.0,78.5126724243164,74.75674438476562,3.0,2.0,136.0
613.0,78.37245178222656,75.40974426269531,3.0,2.0,138.0
614.0,77.85235595703125,76.96908569335938,3.0,2.0,140.0
615.0,78.32442474365234,76.49816131591797,3.0,2.0,142.0
616.0,79.03073120117188,75.34677124023438,3.0,2.0,144.0
617.0,78.69741821289062,75.62701416015625,3.0,2.0,145.0
618.0,79.53865051269531,75.82546997070312,3.0,2.0,146.0
620.0,79.48171997070312,75.45606994628906,3.0,2.0,148.0
621.0,78.74504089355469,74.8219985961914,3.0,2.0,149.0
622.0,80.67774200439453,75.03218841552734,3.0,2.0,151.0
623.0,80.31383514404297,75.63426208496094,3.0,2.0,153.0
621.0,123.476806640625,84.3853759765625,4.0,2.0,150.0
622.0,122.82965087890625,84.20909118652344,4.0,2.0,152.0
623.0,122.79378509521484,83.9127197265625,4.0,2.0,154.0
624.0,122.04966735839844,85.23881530761719,4.0,2.0,155.0
625.0,122.39922332763672,85.39527130126953,4.0,2.0,156.0
626.0,121.95074462890625,85.14944458007812,4.0,2.0,157.0
627.0,123.50231170654297,84.57667541503906,4.0,2.0,158.0
628.0,123.03099060058594,85.1174087524414,4.0,2.0,160.0
629.0,122.0350112915039,85.18052673339844,4.0,2.0,163.0
630.0,123.62310791015625,85.70413970947266,4.0,2.0,166.0
631.0,125.21055603027344,84.0598373413086,4.0,2.0,169.0
632.0,124.651123046875,85.7167739868164,4.0,2.0,172.0
633.0,122.70825958251953,86.12077331542969,4.0,2.0,174.0
634.0,123.03228759765625,86.3816909790039,4.0,2.0,177.0
635.0,123.75887298583984,85.85853576660156,4.0,2.0,180.0
636.0,122.83345794677734,86.93202209472656,4.0,2.0,183.0
637.0,123.30039978027344,86.64566802978516,4.0,2.0,186.0
638.0,123.13304901123047,86.47022247314453,4.0,2.0,187.0
639.0,123.49124908447266,86.6856689453125,4.0,2.0,188.0
628.0,78.2685546875,78.68157196044922,5.0,2.0,159.0
629.0,78.45279693603516,78.18651580810547,5.0,2.0,162.0
630.0,78.33267974853516,78.98956298828125,5.0,2.0,165.0
631.0,79.3896484375,77.91761779785156,5.0,2.0,168.0
632.0,78.8182144165039,76.62322998046875,5.0,2.0,171.0
633.0,79.01273345947266,76.58704376220703,5.0,2.0,173.0
634.0,78.5191879272461,75.7906723022461,5.0,2.0,176.0
635.0,78.97195434570312,75.65009307861328,5.0,2.0,179.0
636.0,78.54871368408203,76.1490707397461,5.0,2.0,182.0
637.0,78.32604217529297,76.54346466064453,5.0,2.0,185.0
641.0,124.40351867675781,86.38772583007812,6.0,2.0,192.0
642.0,122.826904296875,85.33912658691406,6.0,2.0,194.0
643.0,123.54712677001953,85.92645263671875,6.0,2.0,196.0
644.0,125.20265197753906,86.98011779785156,6.0,2.0,199.0
645.0,124.38249969482422,86.53253936767578,6.0,2.0,201.0
644.0,81.2825927734375,54.285133361816406,7.0,1.0,198.0
645.0,80.56754302978516,54.2867317199707,7.0,1.0,200.0
646.0,79.24581146240234,54.11158752441406,7.0,1.0,202.0
647.0,79.45280456542969,54.766075134277344,7.0,1.0,203.0
648.0,80.59209442138672,53.50221252441406,7.0,1.0,205.0
649.0,80.1065902709961,53.28230667114258,7.0,1.0,206.0
650.0,80.78276824951172,53.60969924926758,7.0,1.0,208.0
651.0,79.80402374267578,54.459686279296875,7.0,1.0,209.0
652.0,79.14176940917969,55.143760681152344,7.0,1.0,210.0
653.0,78.76931762695312,55.6622200012207,7.0,1.0,212.0
654.0,78.87327575683594,54.984588623046875,7.0,1.0,213.0
655.0,80.02159118652344,55.86711883544922,7.0,1.0,215.0
656.0,79.72457885742188,54.836856842041016,7.0,1.0,217.0
657.0,79.61708068847656,55.315093994140625,7.0,1.0,219.0
658.0,79.65328216552734,54.037418365478516,7.0,1.0,222.0
659.0,79.48212432861328,53.678062438964844,7.0,1.0,225.0
660.0,80.5284652709961,52.54102325439453,7.0,1.0,227.0
661.0,81.69334411621094,52.3453483581543,7.0,1.0,230.0
654.0,79.93582916259766,75.45413970947266,8.0,2.0,214.0
655.0,80.19833374023438,76.66300964355469,8.0,2.0,216.0
656.0,79.84671783447266,77.75602722167969,8.0,2.0,218.0
657.0,79.14724731445312,76.71802520751953,8.0,2.0,220.0
658.0,79.1562271118164,76.234375,8.0,2.0,223.0
659.0,78.99044799804688,75.32250213623047,8.0,2.0,226.0
660.0,79.07124328613281,75.72468566894531,8.0,2.0,228.0
661.0,78.44538116455078,77.42911529541016,8.0,2.0,231.0
662.0,40.51496124267578,29.553298950195312,9.0,1.0,232.0
663.0,38.86521911621094,30.409866333007812,9.0,1.0,234.0
664.0,39.73149871826172,30.294498443603516,9.0,1.0,237.0
665.0,39.01626968383789,29.015962600708008,9.0,1.0,239.0
666.0,39.415382385253906,29.156814575195312,9.0,1.0,241.0
667.0,39.335487365722656,28.27826690673828,9.0,1.0,243.0
668.0,39.20527648925781,27.558128356933594,9.0,1.0,245.0
669.0,39.91200256347656,27.536518096923828,9.0,1.0,247.0
670.0,39.770999908447266,29.422290802001953,9.0,1.0,249.0
671.0,38.95085906982422,29.14525604248047,9.0,1.0,251.0
672.0,39.44230651855469,29.160741806030273,9.0,1.0,253.0
673.0,38.10426330566406,28.68245506286621,9.0,1.0,255.0
674.0,39.30636978149414,27.97916030883789,9.0,1.0,257.0
675.0,37.51779556274414,27.91986846923828,9.0,1.0,260.0
676.0,38.19719696044922,29.673660278320312,9.0,1.0,263.0
677.0,39.02265548706055,26.53049087524414,9.0,1.0,265.0
678.0,38.49433898925781,28.39423179626465,9.0,1.0,267.0
679.0,37.186649322509766,27.888261795043945,9.0,1.0,269.0
680.0,37.533409118652344,26.77796173095703,9.0,1.0,271.0
681.0,37.45473861694336,27.293106079101562,9.0,1.0,273.0
682.0,38.19986343383789,27.17850112915039,9.0,1.0,275.0
683.0,36.465675354003906,27.53032112121582,9.0,1.0,278.0
684.0,37.55230712890625,28.449642181396484,9.0,1.0,281.0
685.0,35.94778060913086,27.138015747070312,9.0,1.0,283.0
686.0,36.28678512573242,27.849592208862305,9.0,1.0,286.0
687.0,37.68360137939453,28.103069305419922,9.0,1.0,288.0
688.0,37.593257904052734,28.118227005004883,9.0,1.0,291.0
689.0,36.61331558227539,28.35666275024414,9.0,1.0,294.0
690.0,37.33896255493164,29.058765411376953,9.0,1.0,296.0
691.0,36.452354431152344,28.798643112182617,9.0,1.0,298.0
692.0,36.711090087890625,27.424861907958984,9.0,1.0,301.0
693.0,37.924049377441406,28.367023468017578,9.0,1.0,304.0
694.0,37.848915100097656,28.659610748291016,9.0,1.0,307.0
695.0,37.212745666503906,29.059675216674805,9.0,1.0,310.0
696.0,36.62657165527344,26.975448608398438,9.0,1.0,313.0
697.0,33.39176940917969,30.126178741455078,9.0,1.0,316.0
663.0,79.80323028564453,53.28315353393555,10.0,1.0,236.0
664.0,79.34467315673828,52.804420471191406,10.0,1.0,238.0
665.0,80.8777847290039,52.19474411010742,10.0,1.0,240.0
666.0,78.45455169677734,52.69683837890625,10.0,1.0,242.0
667.0,80.38107299804688,53.06753158569336,10.0,1.0,244.0
668.0,80.47125244140625,53.088775634765625,10.0,1.0,246.0
669.0,79.52166748046875,51.6519775390625,10.0,1.0,248.0
670.0,68.23211669921875,53.54729461669922,10.0,1.0,250.0
671.0,79.59747314453125,53.223716735839844,10.0,1.0,252.0
672.0,79.62979888916016,53.86944580078125,10.0,1.0,254.0
673.0,79.1898422241211,53.06023406982422,10.0,1.0,256.0
674.0,80.08335876464844,53.61933135986328,10.0,1.0,258.0
675.0,79.85755920410156,52.86330795288086,10.0,1.0,261.0
676.0,78.53192138671875,52.65009307861328,10.0,1.0,264.0
677.0,79.32975769042969,52.53770446777344,10.0,1.0,266.0
678.0,78.95524597167969,52.71525955200195,10.0,1.0,268.0
679.0,78.19857025146484,53.6757926940918,10.0,1.0,270.0
680.0,75.31279754638672,53.46617889404297,10.0,1.0,272.0
682.0,79.24659729003906,52.799468994140625,11.0,1.0,276.0
683.0,79.71002197265625,51.82069778442383,11.0,1.0,280.0
685.0,79.62159729003906,51.86695098876953,11.0,1.0,285.0
687.0,79.81044006347656,53.19166946411133,11.0,1.0,290.0
688.0,79.16981506347656,52.71857452392578,11.0,1.0,293.0
689.0,77.70938873291016,52.75693130493164,11.0,1.0,295.0
690.0,78.23558807373047,53.708221435546875,11.0,1.0,297.0
691.0,79.67547607421875,53.65980911254883,11.0,1.0,300.0
692.0,79.9221420288086,53.502323150634766,11.0,1.0,303.0
693.0,79.2856216430664,54.216712951660156,11.0,1.0,306.0
694.0,78.17091369628906,52.41542434692383,11.0,1.0,309.0
695.0,78.97830963134766,53.08439636230469,11.0,1.0,312.0
696.0,78.7491683959961,52.433624267578125,11.0,1.0,315.0
697.0,79.20631408691406,53.07645034790039,11.0,1.0,318.0
698.0,78.3677978515625,52.67591857910156,11.0,1.0,321.0
682.0,67.72290802001953,52.27922058105469,12.0,1.0,277.0
683.0,67.02935791015625,49.33464431762695,12.0,1.0,279.0
685.0,68.1295166015625,50.673988342285156,12.0,1.0,284.0
687.0,66.65508270263672,50.60758590698242,12.0,1.0,289.0
688.0,65.46609497070312,49.73931121826172,12.0,1.0,292.0
691.0,64.87317657470703,49.35125732421875,13.0,1.0,299.0
692.0,65.64622497558594,48.72776412963867,13.0,1.0,302.0
693.0,65.11967468261719,47.310123443603516,13.0,1.0,305.0
694.0,64.41949462890625,49.339683532714844,13.0,1.0,308.0
695.0,64.66578674316406,48.129207611083984,13.0,1.0,311.0
696.0,65.64071655273438,47.67198944091797,13.0,1.0,314.0
697.0,64.70960998535156,49.210540771484375,13.0,1.0,317.0
698.0,66.158935546875,48.66080093383789,13.0,1.0,320.0
699.0,32.48713684082031,31.3994083404541,14.0,1.0,322.0
700.0,32.35365295410156,31.325801849365234,14.0,1.0,324.0
701.0,42.41905975341797,29.034549713134766,14.0,1.0,326.0
703.0,41.71335220336914,38.584651947021484,14.0,1.0,331.0
701.0,79.55857849121094,54.36376953125,15.0,1.0,327.0
702.0,78.49919128417969,54.3474006652832,15.0,1.0,330.0
703.0,79.12688446044922,53.00407028198242,15.0,1.0,333.0
704.0,79.27398681640625,52.94672393798828,15.0,1.0,336.0
705.0,79.3863754272461,53.47774887084961,15.0,1.0,339.0
706.0,79.28327941894531,53.44697570800781,15.0,1.0,343.0
707.0,79.20654296875,53.302574157714844,15.0,1.0,346.0
708.0,79.22754669189453,52.68227005004883,15.0,1.0,350.0
709.0,79.673828125,52.91927719116211,15.0,1.0,352.0
710.0,79.15687561035156,53.304229736328125,15.0,1.0,354.0
711.0,79.32196807861328,52.924644470214844,15.0,1.0,356.0
712.0,79.19790649414062,52.48295974731445,15.0,1.0,357.0
713.0,79.12212371826172,53.030174255371094,15.0,1.0,359.0
714.0,79.23957061767578,54.78949737548828,15.0,1.0,361.0
715.0,79.52262115478516,53.15495300292969,15.0,1.0,362.0
716.0,78.665771484375,53.26212692260742,15.0,1.0,364.0
717.0,78.81657409667969,52.689029693603516,15.0,1.0,365.0
718.0,78.59011840820312,53.94098663330078,15.0,1.0,366.0
719.0,78.6907730102539,52.30021286010742,15.0,1.0,369.0
720.0,79.44779205322266,50.92055130004883,15.0,1.0,372.0
721.0,79.73868560791016,52.78120040893555,15.0,1.0,374.0
722.0,79.66668701171875,52.04912567138672,15.0,1.0,376.0
723.0,80.4320297241211,53.27412796020508,15.0,1.0,378.0
724.0,79.66453552246094,53.64710235595703,15.0,1.0,380.0
725.0,79.53034973144531,53.823856353759766,15.0,1.0,382.0
726.0,78.88665008544922,53.136932373046875,15.0,1.0,383.0
727.0,80.29737091064453,53.34554672241211,15.0,1.0,386.0
728.0,79.5673828125,52.9942512512207,15.0,1.0,389.0
729.0,79.12556457519531,51.80992126464844,15.0,1.0,392.0
730.0,79.42220306396484,52.429832458496094,15.0,1.0,394.0
731.0,79.98324584960938,53.174644470214844,15.0,1.0,396.0
732.0,79.558837890625,53.22720718383789,15.0,1.0,398.0
733.0,79.42636108398438,53.55824661254883,15.0,1.0,400.0
734.0,78.50665283203125,52.90464782714844,15.0,1.0,402.0
735.0,77.9754867553711,53.250083923339844,15.0,1.0,404.0
736.0,78.83368682861328,53.72209167480469,15.0,1.0,406.0
737.0,79.7331314086914,53.69314193725586,15.0,1.0,408.0
738.0,79.80384826660156,53.368858337402344,15.0,1.0,411.0
739.0,79.83319091796875,52.27517318725586,15.0,1.0,413.0
740.0,79.81392669677734,53.2419548034668,15.0,1.0,415.0
741.0,79.94805908203125,53.67072296142578,15.0,1.0,416.0
742.0,79.99588012695312,53.42570877075195,15.0,1.0,417.0
743.0,80.17130279541016,52.64065933227539,15.0,1.0,419.0
744.0,80.15814208984375,53.000938415527344,15.0,1.0,421.0
745.0,79.03260803222656,53.22258758544922,15.0,1.0,423.0
746.0,78.72876739501953,52.7423095703125,15.0,1.0,425.0
747.0,79.50071716308594,52.18827819824219,15.0,1.0,427.0
748.0,79.93840026855469,53.08082580566406,15.0,1.0,428.0
749.0,79.68467712402344,51.902137756347656,15.0,1.0,429.0
750.0,80.09245300292969,52.871917724609375,15.0,1.0,431.0
