amp,ang,chi_squares,col,colCI,err,frame,goodfit,molid,offset,roinum,row,rowCI,states,sum,widthc,widthr
263.74594,0.0,10746656.0,45.550026,"(5.831605, 0.)",0.09420049,71.0,1,35.0,-65.294945,2,57.314728,"(5.831605, 0.)",0,18572.62,5.3595886,5.3595886
145.87357,0.0,15729664.0,86.69653,"(6.8466945, 0.)",0.015779436,73.0,0,36.0,58.751377,1,97.11751,"(6.8466945, 0.)",0,22925.24,6.0451465,6.0451465
150.07521,0.0,11783770.0,92.23017,"(2.382317, 0.)",0.03533852,74.0,0,37.0,46.61489,2,89.87589,"(2.382317, 0.)",0,24096.473,3.4039507,3.4039507
745.9554,0.0,15241175.0,81.95716,"(0.25671545, 0.)",0.047442496,76.0,0,38.0,66.10058,2,87.87264,"(0.25671545, 0.)",0,21066.975,0.646794,0.646794
545.60504,0.0,11690357.0,93.487885,"(19.937582, 0.)",0.030935109,80.0,0,39.0,-400.48212,2,88.777954,"(19.937582, 0.)",0,24795.766,14.339788,14.339788
230.8075,0.0,9987162.0,74.63038,"(3.1563041, 0.)",0.086975336,81.0,1,40.0,2.7828093,2,74.86011,"(3.1563041, 0.)",0,14498.865,3.0924776,3.0924776
307.5487,0.0,8693713.0,59.617577,"(3.283164, 0.)",0.0779081,140.0,1,41.0,-0.83850324,1,27.870638,"(3.283164, 0.)",0,5189.0566,1.6760993,1.6760993
208.54771,0.0,9761001.0,77.895004,"(4.370181, 0.)",0.07699275,141.0,1,42.0,-8.652288,1,50.24546,"(4.370181, 0.)",0,11272.167,3.273062,3.273062
209.64096,0.0,8251499.5,59.69694,"(5.9650645, 0.)",0.06903255,142.0,0,43.0,-9.803902,2,61.64547,"(5.9650645, 0.)",0,4729.936,2.387368,2.387368
237.58765,0.0,7482134.0,76.16262,"(4.844446, 0.)",0.09602445,142.0,1,44.0,-11.181354,1,54.914055,"(4.844446, 0.)",0,5806.3735,2.4615352,2.4615352
301.98984,0.0,8728895.0,76.823074,"(2.4390266, 0.)",0.09483844,143.0,1,45.0,5.407056,1,51.705666,"(2.4390266, 0.)",0,8820.572,1.95554,1.95554
247.76562,0.0,14223468.0,77.46576,"(5.091993, 0.)",0.07743698,144.0,1,46.0,-27.407574,1,51.17502,"(5.091993, 0.)",0,16549.168,4.1294293,4.1294293
464.24658,0.0,5485822.0,77.15319,"(18.52686, 0.)",0.1579684,145.0,0,47.0,-14.820322,1,51.72309,"(18.52686, 0.)",0,486.7621,1.2787491,1.2787491
253.6739,0.0,10456015.0,69.191,"(2.1290534, 0.)",0.09523189,151.0,1,48.0,23.265749,1,45.680294,"(2.1290534, 0.)",0,20324.71,2.9339988,2.9339988
308.6711,0.0,7819693.0,71.162415,"(1.7885987, 0.)",0.09761602,152.0,1,49.0,13.122984,1,50.8983,"(1.7885987, 0.)",0,10190.42,1.8162687,1.8162687
293.47498,0.0,10998204.0,77.02508,"(1.5933372, 0.)",0.07231736,154.0,0,50.0,27.918652,1,46.596535,"(1.5933372, 0.)",0,15053.088,1.9466534,1.9466534
251.03865,0.0,10896664.0,79.47883,"(2.3189788, 0.)",0.08354926,155.0,1,51.0,18.587652,1,51.37216,"(2.3189788, 0.)",0,16904.17,2.7093956,2.7093956
281.39233,0.0,9360319.0,66.37703,"(2.836679, 0.)",0.107620776,156.0,1,52.0,1.1780581,1,39.37896,"(2.836679, 0.)",0,11269.301,2.4878235,2.4878235
310.0978,0.0,11636588.0,82.59796,"(2.3375783, 0.)",0.102182925,156.0,1,53.0,11.181815,1,48.023365,"(2.3375783, 0.)",0,14680.053,2.4256692,2.4256692
1344.5992,0.0,7911879.0,67.21541,"(0.29439428, 0.)",0.24726856,157.0,1,54.0,36.119778,1,40.706116,"(0.29439428, 0.)",0,14389.061,0.68381566,0.68381566
1277.6516,0.0,10811540.0,78.38309,"(0.22338447, 0.)",0.14228374,157.0,0,55.0,52.607605,1,44.88124,"(0.22338447, 0.)",0,18061.184,0.59651506,0.59651506
318.2657,0.0,10373601.0,67.710464,"(1.4621456, 0.)",0.10996109,158.0,1,56.0,33.864548,1,39.507935,"(1.4621456, 0.)",0,20152.086,2.2768507,2.2768507
471.27213,0.0,9013220.0,68.67631,"(1.1062293, 0.)",0.12995374,159.0,1,57.0,22.241543,1,40.83899,"(1.1062293, 0.)",0,12721.751,1.4579272,1.4579272
2939.2246,0.0,8645847.0,76.509315,"(0.12165105, 0.)",0.15236354,159.0,0,58.0,41.446102,1,38.736393,"(0.12165105, 0.)",0,14015.373,0.36184,0.36184
229.62602,0.0,10542813.0,77.01553,"(2.9945738, 0.)",0.06705177,160.0,0,59.0,8.320752,1,38.574337,"(2.9945738, 0.)",0,11428.377,2.5023053,2.5023053
253.40036,0.0,11882114.0,73.19944,"(10.2672825, 0.)",0.052503288,161.0,0,60.0,-104.91342,1,36.133644,"(10.2672825, 0.)",0,16906.684,7.09843,7.09843
288.53488,0.0,7508879.5,69.70484,"(1.976169, 0.)",0.13097519,163.0,1,61.0,11.402399,1,38.351402,"(1.976169, 0.)",0,13746.0,2.402045,2.402045
439.0541,0.0,16414124.0,90.24641,"(1.9666917, 0.)",0.18205619,163.0,1,62.0,11.7001,1,64.45187,"(1.9666917, 0.)",0,34112.57,3.3817148,3.3817148
78.11989,0.0,11998252.0,61.872856,"(2923.3394, 0.)",2.193451e-05,164.0,0,63.0,-24.756199,1,106.930176,"(2923.3394, 0.)",0,14607.862,277.79614,277.79614
504.57065,0.0,17678368.0,88.96441,"(0.69057876, 0.)",0.11211014,164.0,1,64.0,100.08946,1,65.02486,"(0.69057876, 0.)",0,39220.64,1.8020512,1.8020512
345.8789,0.0,14379294.0,88.72448,"(1.780304, 0.)",0.13373971,165.0,1,65.0,37.2465,1,63.870335,"(1.780304, 0.)",0,33181.344,3.2467833,3.2467833
393.89838,0.0,15302641.0,87.82762,"(1.3057557, 0.)",0.14029169,166.0,1,66.0,61.617443,1,63.409336,"(1.3057557, 0.)",0,36598.77,2.7610056,2.7610056
189.97136,0.0,10538321.0,58.126633,"(9.232017, 0.)",0.053164124,167.0,0,67.0,-52.328636,1,25.694963,"(9.232017, 0.)",0,11400.41,5.2926326,5.2926326
