amp,ang,chi_squares,col,colCI,err,frame,goodfit,molid,offset,roinum,row,rowCI,states,sum,widthc,widthr
382.80344,0.0,9856204.0,102.39854,"(3.7790484, 0.)",0.10233581,16.0,1,1.0,-6.63245,1,61.203945,"(3.7790484, 0.)",0,4753.6055,1.6652627,1.6652627
319.5951,0.0,7682280.0,142.22629,"(1.9113696, 0.)",0.09086478,19.0,1,2.0,9.3885975,2,146.54494,"(1.9113696, 0.)",0,8153.9907,1.6459677,1.6459677
216.6583,0.0,7359932.0,93.02761,"(5.6029897, 0.)",0.06961477,25.0,0,3.0,-7.8391104,1,73.97629,"(5.6029897, 0.)",0,4097.3047,2.1615758,2.1615758
926.76465,0.0,7438587.5,120.07646,"(0.4526774, 0.)",0.099395335,32.0,0,4.0,15.814721,1,82.63205,"(0.4526774, 0.)",0,6268.96,0.53444886,0.53444886
235.97282,0.0,7086576.5,115.55317,"(10.096974, 0.)",0.08297336,44.0,0,5.0,-15.860619,1,75.96842,"(10.096974, 0.)",0,2195.3096,2.138444,2.138444
365.62228,0.0,8449573.0,162.78548,"(2.2386734, 0.)",0.08649176,51.0,1,6.0,4.1726227,2,156.79967,"(2.2386734, 0.)",0,6010.551,1.4457827,1.4457827
3452.456,0.0,6967943.0,85.28036,"(0.41631293, 0.)",0.29115146,59.0,0,7.0,4.0875397,1,43.616726,"(0.41631293, 0.)",0,3820.998,0.3713382,0.3713382
3022.7014,0.0,9978721.0,114.465195,"(0.23415565, 0.)",0.1601147,78.0,0,8.0,21.935345,1,95.348755,"(0.23415565, 0.)",0,8861.861,0.39328936,0.39328936
240.83615,0.0,9588010.0,99.53586,"(2.0810218, 0.)",0.07279152,89.0,0,9.0,20.293161,1,33.257053,"(2.0810218, 0.)",0,14018.409,2.3219314,2.3219314
631.8112,0.0,7310408.0,99.29294,"(1.3274052, 0.)",0.22740161,91.0,1,10.0,4.3297014,1,34.56018,"(1.3274052, 0.)",0,8664.186,1.3665017,1.3665017
317.6426,0.0,5961436.0,127.26424,"(2.594584, 0.)",0.10608339,102.0,1,11.0,-0.03294407,2,139.60611,"(2.594584, 0.)",0,4987.3364,1.5822842,1.5822842
223.71388,0.0,10815604.0,97.83921,"(4.448032, 0.)",0.053972483,120.0,0,12.0,-1.5353475,1,42.0428,"(4.448032, 0.)",0,6563.6763,2.2317343,2.2317343
1077.8763,0.0,11210934.0,101.38171,"(0.229291, 0.)",0.082973,125.0,0,13.0,48.34836,1,45.278526,"(0.229291, 0.)",0,16047.838,0.5542552,0.5542552
109.78816,0.0,12360816.0,95.87452,"(8.165008, 0.)",0.019722402,144.0,0,14.0,-4.3900223,1,44.304092,"(8.165008, 0.)",0,9457.328,4.082431,4.082431
152.02673,0.0,9289079.0,110.9187,"(10.397158, 0.)",0.045545757,147.0,0,15.0,-32.367466,1,89.215546,"(10.397158, 0.)",0,7254.6436,4.4205976,4.4205976
163.4291,0.0,8256822.0,114.702126,"(3.110333, 0.)",0.04285389,166.0,0,16.0,11.296751,1,93.93055,"(3.110333, 0.)",0,9343.973,2.4344454,2.4344454
150.18532,0.0,7176674.5,108.952576,"(19.365435, 0.)",0.058503926,176.0,0,17.0,-37.898197,1,78.27475,"(19.365435, 0.)",0,2890.8525,3.949244,3.949244
3372.4382,0.0,4176124.5,180.43222,"(2.289859, 0.)",0.34795696,179.0,0,18.0,-5.592939,2,158.06776,"(2.289859, 0.)",0,428.79498,0.31931862,0.31931862
225.68665,0.0,10735090.0,138.27951,"(19.914433, 0.)",0.04805827,181.0,0,19.0,-15.607094,2,140.73398,"(19.914433, 0.)",0,1259.9828,2.0224307,2.0224307
233.59653,0.0,8685961.0,99.178535,"(3.3690593, 0.)",0.07336581,184.0,0,20.0,1.3855233,1,63.503555,"(3.3690593, 0.)",0,7984.3174,2.273378,2.273378
237.6106,0.0,6107851.5,148.35054,"(72.222496, 0.)",0.09302932,188.0,0,21.0,-23.402544,2,137.4302,"(72.222496, 0.)",0,-274.2212,2.0845308,2.0845308
135.589,0.0,7595049.5,97.10566,"(7.633377, 0.)",0.045438945,195.0,0,22.0,-17.967754,1,33.85159,"(7.633377, 0.)",0,7949.074,4.0891066,4.0891066
206.77391,0.0,7774926.0,153.36685,"(3.7603662, 0.)",0.08941716,197.0,1,23.0,-5.118946,2,149.9636,"(3.7603662, 0.)",0,10557.295,3.0577524,3.0577524
171.83151,0.0,8633704.0,103.674805,"(11.533807, 0.)",0.060474277,199.0,0,24.0,-25.585808,1,71.42442,"(11.533807, 0.)",0,4039.3496,3.2853057,3.2853057
3323.3367,0.0,8433578.0,154.36101,"(0.21340129, 0.)",0.16690147,206.0,0,25.0,20.246628,2,156.4306,"(0.21340129, 0.)",0,8151.4824,0.36981764,0.36981764
124.32645,0.0,10397244.0,136.76604,"(2.200548, 0.)",0.019791663,220.0,0,26.0,34.473747,2,147.4616,"(2.200548, 0.)",0,14429.009,2.3913794,2.3913794
2693.8364,0.0,11815925.0,121.45902,"(0.11704972, 0.)",0.1504603,221.0,0,27.0,59.068943,2,126.74701,"(0.11704972, 0.)",0,19491.518,0.39595538,0.39595538
328.3756,0.0,9979717.0,106.15723,"(20.528198, 0.)",0.06049061,225.0,0,28.0,-207.96304,1,71.172264,"(20.528198, 0.)",0,10980.688,8.955023,8.955023
92.1701,0.0,10457490.0,127.79588,"(6.525094, 0.)",0.022303581,225.0,0,29.0,7.229244,2,136.00444,"(6.525094, 0.)",0,14380.08,4.9151735,4.9151735
2265.5684,0.0,12862748.0,104.729965,"(0.08188778, 0.)",0.09241849,226.0,0,30.0,85.346985,1,67.375885,"(0.08188778, 0.)",0,26418.332,0.37146035,0.37146035
172.80411,0.0,9973102.0,117.261475,"(1.4006058, 0.)",0.0320493,226.0,0,31.0,45.984665,2,126.98608,"(1.4006058, 0.)",0,17975.74,2.0772815,2.0772815
1576.2914,0.0,6152767.0,108.81095,"(0.20530143, 0.)",0.23916143,227.0,0,32.0,24.524063,2,137.13954,"(0.20530143, 0.)",0,9002.412,0.42772418,0.42772418
265.3125,0.0,11893516.0,104.034004,"(8.182042, 0.)",0.06586546,228.0,0,33.0,-95.05287,1,68.274025,"(8.182042, 0.)",0,18878.227,6.564907,6.564907
1180.774,0.0,10897355.0,107.73143,"(42.431004, 0.)",0.03634721,229.0,0,34.0,-1047.4387,1,64.868805,"(42.431004, 0.)",0,21904.117,22.360706,22.360706
107.43065,0.0,13631414.0,104.175735,"(2.7896266, 0.)",0.016991675,230.0,0,35.0,47.17629,1,70.38808,"(2.7896266, 0.)",0,20523.398,3.2368958,3.2368958
139.2143,0.0,7861802.0,119.2372,"(12.021549, 0.)",0.046875954,232.0,0,36.0,-25.003094,1,91.93538,"(12.021549, 0.)",0,4479.574,3.7331548,3.7331548
234.19934,0.0,13851012.0,105.13313,"(2.2152674, 0.)",0.06853092,233.0,0,37.0,37.488266,1,71.44259,"(2.2152674, 0.)",0,25464.35,3.1880257,3.1880257
143.87418,0.0,11452988.0,105.16551,"(2.6599922, 0.)",0.031278968,234.0,0,38.0,34.174686,1,70.602356,"(2.6599922, 0.)",0,18410.688,3.0910423,3.0910423
